gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-LOC142987700,14.296449940951222,3.747356318011752,1.4779069826115,3.736252645891727,0.0001867830070851,0.0219706325081041,up
gene-Prm,4093.790317330217,2.357825724982086,0.8952070215294526,3.7249973411785406,0.000195317280611,0.0227009834595881,up
gene-Mlc2,14503.780322882114,2.673209501494114,1.0647343346700189,3.693927579333333,0.000220816715036,0.0250678324290391,up
gene-LOC142981750,323.6238204633417,4.234305320964289,1.859875668277698,3.696767679282357,0.0002183620007503,0.0250678324290391,up
gene-Ih,192.09255457936624,2.5634097483783305,1.0204320614715527,3.683700658346301,0.000229872172597,0.0257958852996028,up
gene-LOC142973201,251.6309911206256,2.5530860118605365,1.0251835485828151,3.674589241068448,0.000238232367844,0.0264302569007025,up
gene-Fer2LCH,106272.91145453522,-1.195896803742753,0.4144379372622165,-3.671677148034701,0.0002409639655712,0.0264329347850813,down
gene-LOC142982170,508.5718219585021,4.049784564917771,1.8296191241796445,3.6609527373520896,0.0002512791129585,0.0272581997757168,up
gene-Mlc1,7905.315147155456,2.6103085387733174,1.0600400549018871,3.653810071825733,0.0002583774241511,0.0274188999129144,up
gene-LOC142975666,189.69196575014416,2.8346928964844564,1.1747183512647454,3.654322179458058,0.000257862304473,0.0274188999129144,up
gene-TpnT,12963.449410844669,2.811837180148936,1.160655299441944,3.650219057008171,0.0002620167563661,0.0275061246494915,up
gene-Agpat1,225.07418048698048,-1.6378271175473,0.6155704222578364,-3.6434270366029047,0.0002690319397383,0.0276249134580431,down
gene-LOC142978021,517.9450777408961,-2.9915553530234256,1.192271497987919,-3.640947085848693,0.0002716369652742,0.0276249134580431,down
gene-Mp20,8404.183734003875,2.352585308744198,0.9509780455581752,3.636943193513839,0.0002758927459185,0.0277684626639472,up
gene-Tm2,11699.774720750867,2.620090517399188,1.0950065125739803,3.6182126264259367,0.0002966446438558,0.0295524658975986,up
gene-LOC142973055,805.0898334135098,1.8973804274235544,0.7490620679454981,3.6150983714643146,0.0003002335959172,0.0296078848175778,up
gene-Nacalpha,5690.148783660347,0.8169438667058477,0.269342727455459,3.5980661953467967,0.0003205920333488,0.0312994002158478,up
gene-LOC142982780,177.92044773502502,-0.2639053194456627,0.5275617544425242,-3.579080155968835,0.0003448057079061,0.0321510808511574,down
gene-LOC142975995,56.43654751122756,0.2899483589918453,0.4147515958705581,3.564965584765305,0.0003639039353278,0.0321510808511574,up
gene-awd,18375.46002881164,0.6888046897013964,0.2226139847610471,3.5619528838329324,0.0003681064559326,0.0321510808511574,up
gene-Hs6st,105.86794778417745,-1.1275963698463525,0.4058912183541516,-3.5744565538243145,0.0003509560800117,0.0321510808511574,down
gene-LOC142985757,75.67087916607711,1.402791892806274,0.534574409798963,3.572311607767656,0.0003538440207236,0.0321510808511574,up
gene-LOC142983720,12623.565854425357,-1.4590523130237465,0.5592264925172818,-3.57151295054993,0.0003549249943429,0.0321510808511574,down
gene-Swim,2796.8182506498592,-1.847989916382549,0.7391146006712207,-3.5773336402417235,0.0003471169981456,0.0321510808511574,down
gene-Scp2,76.4921080934344,2.185368005253715,0.926798588242041,3.5614349757523263,0.0003688334584993,0.0321510808511574,up
gene-Obsc,289.4040007890872,2.7497268688264715,1.1961385817374683,3.567619832964802,0.0003602386471054,0.0321510808511574,up
gene-Mhc,9475.537669126952,2.773805802515614,1.205571438656632,3.56429649155092,0.0003648333828151,0.0321510808511574,up
gene-LOC142975585,1385.74033211845,3.0250606859441254,1.358088190288301,3.5818195817590586,0.0003412094086825,0.0321510808511574,up
gene-LOC142986688,1330.5897371984995,-1.3609129283726036,0.5147763215488667,-3.558439879487049,0.0003730641583057,0.0322320829870712,down
gene-RpL5,28400.828283142226,0.9250228041097138,0.3199107970762214,3.555062804157165,0.0003778888144011,0.0323625306578794,up
gene-Dredd,1311.352699786671,-1.107201913207381,0.4022631480238631,-3.552401843094157,0.0003817314097202,0.0324073369834712,down
gene-LOC142981806,352.1276808580804,3.030150384149158,1.3909317407157549,3.5486773056574075,0.0003871712389366,0.032585800049474,up
gene-LOC142977695,5773.10753333461,-1.2291209387251216,0.4588305476485164,-3.545583044264683,0.0003917455291411,0.0326889880427803,down
gene-Spase22-23,8919.638868465308,-0.9502119667670744,0.3359407035768741,-3.532502060979603,0.0004116470173982,0.0334909152571605,down
gene-slgA,99.70909283363976,1.7766727147956405,0.7282291417812982,3.53594949629664,0.000406312362173,0.0334909152571605,up
gene-LOC142979365,78.92455104130723,3.2077946698064546,1.5079356178882368,3.5337570186365936,0.0004096975341434,0.0334909152571605,up
gene-LOC142982641,2274.5555246345807,-2.679832968879468,1.1854086766444811,-3.5179918556828684,0.0004348257075703,0.0350843254794143,down
gene-LOC142987839,25.43788649823694,2.9375089491302546,1.339800053149457,3.515768490439028,0.000438483153666,0.0350894346659185,up
gene-LOC142974453,7276.193217307413,2.602517087329048,1.1834085329251836,3.50784796512038,0.0004517471399827,0.0358569701435125,up
gene-LOC142974059,146.2655822099231,2.893648028659748,1.343489152736899,3.5042052761766254,0.0004579721868238,0.0360579230642043,up
gene-LOC142975113,208.3474023105214,1.7982717813878923,0.761517027764869,3.493129908704707,0.0004773942055973,0.0372863970339745,up
gene-LOC142975399,635.7644990755475,-1.0806972536465829,0.4033088567653603,-3.482295271337349,0.000497135194758,0.0379182102064254,down
gene-LOC142978316,24.87784308906517,-2.1585907995135183,0.8770786283548362,-3.4844084023741693,0.0004932262527958,0.0379182102064254,down
gene-LOC142972881,1218.896008995904,3.524619914239205,1.8104835369094556,3.48376892600043,0.0004944061432546,0.0379182102064254,up
gene-eIF3l,2304.599757050676,0.6284015754292436,0.2049736076076563,3.4774434887883148,0.0005062197481783,0.0383118093136814,up
gene-ftz-f1,115.64585416744076,1.6356950676525113,0.6874198939441812,3.467826871979513,0.0005246851999049,0.0385150496742273,up
