"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-LOC142976794",3418.19169462852,-1.55711069779622,0.694030560491439,0.00581289838296866,0.0176884747637252,"down"
"gene-LOC142982611",2115.16983260895,1.78114435414254,0.838624321701548,0.00581886979074778,0.0177014712220001,"up"
"gene-Muted",178.818292044975,1.47025355884162,0.63841421568958,0.00590537541335157,0.0179593800914373,"up"
"gene-LOC142976902",770.33622485206,-1.98451702049151,1.00374037175794,0.00591619784846201,0.0179870384353065,"down"
"gene-eIF2Bepsilon",553.223850431221,1.25492451493826,0.522901104406572,0.00593368209891788,0.018034928656857,"up"
"gene-LOC142986437",97.1288415056464,-1.40827588854801,0.604139825352933,0.00595408754681293,0.018091667064309,"down"
"gene-l(1)G0289",2132.92126215145,-1.21451448788597,0.502682913428282,0.0060060549498988,0.0182442462878455,"down"
"gene-LOC142978413",19.4814681534531,-2.66362487926862,1.67811830563146,0.00603017624950951,0.0183028265862166,"down"
"gene-LOC142987537",641.969743948269,-1.36539607863225,0.584252547381145,0.00603005243953195,0.0183028265862166,"down"
"gene-LOC142972416",297.458169850688,-1.29167341865852,0.542542821015317,0.00603061433148154,0.0183028265862166,"down"
"gene-LOC142972836",69.8764622320976,-1.79618800140659,0.858368784880214,0.00603801383217931,0.0183199428717536,"down"
"gene-LOC142977012",16.798263134638,2.30622661380115,1.27155656264286,0.0060595683280119,0.0183757437789973,"up"
"gene-wbl",474.486011186908,1.68251465072147,0.774890984701426,0.00605993548446663,0.0183757437789973,"up"
"gene-wcy",356.283392229831,-0.839394448646809,0.323845789998616,0.00606677937717971,0.0183911395796275,"down"
"gene-LOC142987595",51.2861757979026,1.44419165647688,0.625669394333258,0.00607072982217345,0.0183977576270235,"up"
"gene-Mon1",339.88958865974,-1.4977327971518,0.662244391719331,0.00608084584333917,0.0184230515800817,"down"
"gene-LOC142978941",699.224564922134,1.32990536072414,0.562050078261569,0.00608694225534897,0.0184361562054649,"up"
"gene-LOC142981712",1349.40692803519,2.24028016893204,1.22355939352597,0.00611158135848427,0.018505399052304,"up"
"gene-LOC142979957",39.7321304765599,1.6204382838908,0.737657465604035,0.00612889544310125,0.0185416453248137,"up"
"gene-LOC142976390",227.20031998035,-1.4218125126124,0.617588940005589,0.00612809709852354,0.0185416453248137,"down"
"gene-CycH",289.663587361061,0.779402250760044,0.297759198911873,0.00612849264538111,0.0185416453248137,"up"
"gene-LOC142983576",52.2411094322212,2.07103398823129,1.06238381625639,0.00614207727127345,0.0185715450050382,"up"
"gene-Ciao1",1225.39118126914,0.914869789318924,0.358541654484247,0.00614234672933205,0.0185715450050382,"up"
"gene-LOC142974171",17.4349586519414,2.55240730115617,1.50593155332739,0.00616581183904008,0.0186370793392588,"up"
"gene-LOC142978487",22.4483855532813,-2.22751391718089,1.19782432806716,0.00619462274724959,0.0187187294046062,"down"
"gene-LOC142985491",6.82902469326957,3.00385326148836,2.10230706634317,0.00620046424911254,0.0187309439446493,"up"
"gene-tok",12.7842531082003,-2.65798963544646,1.68956238424119,0.00621865212619396,0.0187804376657033,"down"
"gene-LOC142976785",5.91183942851782,-3.83396566804639,3.26966297893665,0.00622846689767978,0.0188046230872525,"down"
"gene-LOC142982391",81.4218572951779,-1.01877093043713,0.406476478692302,0.00624077770297565,0.0188363281785957,"down"
"gene-LOC142979812",125.613094016197,-2.532965184159,1.65840379645746,0.00624637359870477,0.0188441134929734,"down"
"gene-LOC142981593",53.8892415855833,0.868356633132383,0.337451918700786,0.00624697748936129,0.0188441134929734,"up"
"gene-LOC142974046",5.13139539997445,-4.19237588957778,6.30161534891753,0.00627172969210056,0.018908172485212,"down"
"gene-Achi",135.681824394226,-1.38545525858102,0.599137056139256,0.00627184626238589,0.018908172485212,"down"
"gene-LOC142983673",39.564042196093,-1.33862330585427,0.570261620134996,0.00628614641328289,0.0189457973834033,"down"
"gene-Vps13D",139.333722352134,1.82450960978974,0.880542079607166,0.00629936402731923,0.0189801387914307,"up"
"gene-LOC142986014",94.6769092581076,-1.66088524554474,0.771556046182957,0.00630871469545077,0.0190028124941095,"down"
"gene-Fbxl4",45.6722805913401,-1.76735166376787,0.844411528931488,0.00631763673249242,0.0190241823503749,"down"
"gene-LOC142986697",362.538492075556,-0.963782894342446,0.380999975649766,0.00632045841678669,0.0190271752801473,"down"
"gene-Nipped-A",169.017913695095,-1.14637807769212,0.470746616081889,0.00636181887993393,0.0191461504886129,"down"
"gene-La",967.438400312348,1.05042623893557,0.421344158154656,0.00637259181425841,0.019173029129026,"up"
"gene-LOC142972352",117.601292688982,2.38929115902674,1.43088928510849,0.00638487708155617,0.0192044410340941,"up"
"gene-LOC142980612",562.892685601543,-1.22636027836718,0.512724076860397,0.00639378518505082,0.0192235858942324,"down"
"gene-Trap1",481.271208502224,1.08874651986685,0.440928608391089,0.00639493544204867,0.0192235858942324,"up"
"gene-Ubr3",411.215167223109,-1.53322117611486,0.695668543971427,0.0063991794922971,0.0192252405526155,"down"
"gene-LOC142974715",367.964644858618,-1.14242462505408,0.469397080668181,0.00639814896943791,0.0192252405526155,"down"
"gene-LOC142983442",53.9639909717165,-1.41777773055754,0.618477799942449,0.00641253713334087,0.0192598129134675,"down"
"gene-P450",32.4069961408751,2.1642197824687,1.16712721310412,0.0064432254012623,0.0193418180257473,"up"
"gene-LOC142973796",369.789243613976,-1.87899881123693,0.944044613481075,0.00644355666794348,0.0193418180257473,"down"
"gene-LOC142978730",113.577401981434,-1.21201992399838,0.504284100755855,0.00644980196062954,0.0193549836869857,"down"
"gene-LOC142979896",42343.0096911384,1.45479122625389,0.643052712867415,0.00645898220771456,0.0193769466231437,"up"
"gene-LOC142981745",9.25264130836645,0.643952472638082,1.34644392402602,0.00647066976289342,0.0194064166614003,"up"
"gene-cv-2",201.516706897028,-1.88387084175273,0.942044783630354,0.00647490647838288,0.0194135300806353,"down"
"gene-LOC142977479",142.477107402854,2.59187809344167,1.74001470486301,0.00648764360400993,0.0194461186057424,"up"
"gene-LOC142987602",192.531996358307,1.46845551312959,0.6487125482072,0.00649684465800537,0.0194680923689798,"up"
"gene-LOC142983847",560.263570656633,0.825039188365548,0.319840882823322,0.00650193074995419,0.0194777263617333,"up"
"gene-Vps29",482.602957519635,1.15532101199779,0.477660240095864,0.00652332640940862,0.0195305803629404,"up"
"gene-Uba2",331.686311338742,-0.959792877362134,0.380356208121481,0.00652271328261293,0.0195305803629404,"down"
"gene-trh",15.5663132380849,-1.696370376177,0.787477460720778,0.00652808520816558,0.0195335921290611,"down"
"gene-LOC142986113",127.949431737559,-0.945069897211076,0.374657332261367,0.00652758575275832,0.0195335921290611,"down"
"gene-LOC142982298",17047.701589565,2.19946868299795,1.22602466845308,0.00654419593135297,0.0195761723118921,"up"
"gene-LOC142977477",7.64456152155976,3.26847174371724,4.40787451865586,0.00656804815369826,0.0196418791381784,"up"
"gene-LOC142979760",1111.24797232747,1.95205314631891,0.991699133645755,0.00659192150739046,0.0197076113991771,"up"
"gene-LOC142979058",4458.10194555574,2.80501829015715,2.01863956667081,0.006610646477392,0.019757918412188,"up"
"gene-Naa20A",489.088361192678,1.31812212446289,0.563391059402909,0.00661720856372052,0.0197718545201867,"up"
"gene-LOC142972521",331.26019032964,-0.84087076481514,0.328659362112291,0.00662161326953485,0.0197793383460137,"down"
"gene-Polr3A",51.2126190420566,-1.74175757169677,0.830862526595898,0.00662502746758248,0.0197838599935552,"down"
"gene-kz",47.1094368718665,-1.73620320544151,0.834921756379813,0.00666636403704482,0.0199015915186798,"down"
"gene-Vti1a",135.038730642819,0.971217100492775,0.387292981693759,0.00667231896461361,0.0199136583777602,"up"
"gene-LOC142972195",214.385238189272,1.96338875134512,1.0042087117451,0.00667426203860704,0.019913748300917,"up"
"gene-LOC142985764",283.032580358198,-1.34267862994833,0.581195967701947,0.00668613950114933,0.0199434705464082,"down"
"gene-LOC142982901",29.2123499791538,1.95050199766102,0.994006065588641,0.0066942729913311,0.0199620114121331,"up"
"gene-LOC142979028",164.317975675643,-1.33838477081753,0.579630768158674,0.0067503736576003,0.0201235365909562,"down"
"gene-glu",102.662948896848,-1.49314661213856,0.672264229246416,0.00676966731054621,0.0201752753228703,"down"
"gene-LOC142976953",707.012475276581,1.354253859515,0.587436376661697,0.00678123514380419,0.0202039661840302,"up"
"gene-LOC142980967",936.281044909154,0.59601315335143,0.225295620564949,0.00678738221396071,0.0202164946630418,"up"
"gene-LOC142981121",170.224131801076,-2.26297617460738,1.33429613562337,0.006797864706824,0.0202419255143129,"down"
"gene-Ubc4",1044.07473754191,-0.836141638066576,0.328006107037102,0.00681143406722606,0.0202765309235983,"down"
"gene-Phf5a",107.061225306574,1.67066774342328,0.786000150328857,0.00682255601060927,0.0203036833417793,"up"
"gene-LOC142987457",138.328217317161,-1.21677007970607,0.51319114822705,0.00682445610114177,0.0203036833417793,"down"
"gene-RabGGTa",490.180896645677,0.939175175957604,0.373619297198589,0.00684537981161081,0.0203601153825339,"up"
"gene-LOC142985689",43.4758811275173,-2.70888931549413,2.21970976504646,0.00686021599262426,0.0203984143054038,"down"
"gene-LOC142976788",258.590498245488,-1.41701133952155,0.627834664351326,0.00687429740421263,0.0204344477378222,"down"
"gene-Rme-8",519.36506560146,-1.7267815254234,0.835975745340046,0.00687700738898814,0.0204366676903701,"down"
"gene-RpL7",27275.5706898779,1.05403685718239,0.427976252263735,0.006880609509407,0.0204415368130499,"up"
