"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-Prpk",54.3525073284754,2.1221274191134,0.754426543216588,0.000222035375102689,0.0193223080589642,"up"
"gene-LOC142983795",32941.2326935114,-1.32895320284948,0.447765226797623,0.000222376723018614,0.0193223080589642,"down"
"gene-LOC142975585",1410.47099331719,3.14340386479569,1.20378180762001,0.000244218986272316,0.0208867652588235,"up"
"gene-LOC142981347",74.3752622528892,-1.80479767616161,0.645444419590137,0.00024582993999456,0.0208867652588235,"down"
"gene-Ih",208.539201723763,2.63437968500951,0.981477512887207,0.000251830426365149,0.0210212134850066,"up"
"gene-LOC142984792",532.177829893404,-1.50681885559072,0.528468599309885,0.00024992316260435,0.0210212134850066,"down"
"gene-LOC142982914",854.288219279336,2.28311959225573,0.841509154263834,0.000263771487137566,0.0213061060376193,"up"
"gene-Zip99C",926.769978078932,-1.77458997045242,0.638308335317302,0.000264199297229832,0.0213061060376193,"down"
"gene-Fer2LCH",108351.668016897,-1.21787407779769,0.41220898057408,0.000262900917377346,0.0213061060376193,"down"
"gene-Samtor",166.35596624672,-0.926044268276619,0.297261020863726,0.000262740441671202,0.0213061060376193,"down"
"gene-LOC142981806",360.529594768769,3.14747157802858,1.22787123043301,0.000278857171504127,0.0222152206395609,"up"
"gene-Obsc",306.630936640841,2.82378361762685,1.07442988595291,0.000280141496085257,0.0222152206395609,"up"
"gene-eEF1gamma",15468.0276662022,0.902660640863846,0.290166165991476,0.000285521377803791,0.0224547225717428,"up"
"gene-LOC142981836",574.063184889928,2.03588248814276,0.751584595961955,0.000292141961428577,0.022787072991429,"up"
"gene-LOC142978021",536.374254441621,-2.97570179162269,1.13955030190144,0.000302697924018192,0.0234184832923342,"down"
"gene-Scp2",79.0409364489839,2.24862277278054,0.855100279513553,0.000306896031722216,0.0235517954666823,"up"
"gene-LOC142974453",7937.77418806037,2.8457384365067,1.11018566763865,0.000326307055484442,0.0246439519046822,"up"
"gene-LOC142977753",712.958925458354,2.31259727778978,0.87842733297027,0.000324235841032203,0.0246439519046822,"up"
"gene-LOC142976989",22.1865778649036,5.66754768260575,2.3117786983322,0.000331645668990431,0.0248499227252988,"up"
"gene-LOC142972881",1273.81888775821,3.7044773736968,1.53934740822733,0.000340962966107786,0.0251519657789278,"up"
