gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-LOC142987477,347.2545509298891,3.764323457476053,1.2559703672184046,3.901841552538031,9.546364063596664e-05,0.0005250252616237,up
gene-LSm7,307.6186256789437,2.199083043741439,0.6530412785103488,3.900470788643025,9.600581017594768e-05,0.0005276618895187,up
gene-hay,297.8527684929556,-2.602916429750612,0.8002163910383616,-3.898893180462569,9.66333899410177e-05,0.0005308188580084,down
gene-LOC142986486,549.9034154077739,-1.5372403804618977,0.4291567918018712,-3.898433154016391,9.681711874615944e-05,0.0005315355677697,down
gene-Rep,615.3246917779838,-1.1786076118354971,0.3178776926645807,-3.896992654993592,9.739457176507888e-05,0.0005344118860842,down
gene-LOC142973062,2677.7490247409846,3.311786741392786,1.0721609955638507,3.8950916249948055,9.816161640934396e-05,0.0005383247765833,up
gene-mRpS25,137.81147780101898,2.211656286817471,0.6585625029210039,3.893921254247843,9.863668081520354e-05,0.0005406330100035,up
gene-PQBP1,784.5073017591748,1.0511670494253251,0.2801213186492378,3.8937277353457382,9.871544075924596e-05,0.0005407677355752,up
gene-Snx6,914.7624625172588,-1.2581074728908082,0.3418232135325272,-3.893290596102474,9.88935699372312e-05,0.0005414463639843,down
gene-Taf13,654.1538475632534,1.6004581008466536,0.4493934251405316,3.891968233121822,9.943426671110428e-05,0.0005435202033951,up
gene-for,1414.3463392070787,-2.263895566057676,0.6788512531019111,-3.8919646953330727,9.9435717002258e-05,0.0005435202033951,down
gene-loco,142.84141479235618,-2.276664057651008,0.6823663235591276,-3.892152877774004,9.93586006714888e-05,0.0005435202033951,down
gene-LOC142980860,204.11104251350025,-1.999409362308266,0.5855771830781549,-3.8896607156176137,0.0001003844700268,0.000548405799309,down
gene-mRpL38,381.8003510530396,2.069033156306834,0.6091005732433181,3.889332672031348,0.0001005202476207,0.0005488471507128,up
gene-BGRP2,172.2131073992381,-2.3341034415909374,0.7041756705460381,-3.888300939290238,0.0001009484138128,0.0005508836075812,down
gene-LOC142972829,265.5559807696049,3.594925141125523,1.2025967161222997,3.887181782260968,0.0001014148071024,0.0005531263331636,up
gene-Sec13,1902.2905134430168,2.4035865565578933,0.7301864624443112,3.8861111483539847,0.0001018628820066,0.0005552667533089,up
gene-LOC142983003,565.4296909253968,-3.9112023404812697,1.3156213061778643,-3.8847881107843647,0.0001024191727646,0.0005577239283752,down
gene-knk,32.212791874880246,-9.039007367183116,3.0171473683847982,-3.884773328554543,0.0001024254043394,0.0005577239283752,down
gene-trio,969.2441918674313,-1.5126685398001882,0.4230151588820142,-3.884529597146654,0.0001025282029974,0.0005579792770544,down
gene-LOC142978047,136.16456943445476,-2.09190790893073,0.619134674335523,-3.883737763414994,0.0001028628474077,0.0005594954114314,down
gene-mRpL50,252.59143960769208,2.180442359584754,0.6503642043484161,3.882534873497317,0.0001033731853543,0.0005619650125388,up
gene-amx,769.0067597670682,1.4177068080315642,0.3923959709881702,3.8804834330595632,0.000104249046192,0.0005661097551919,up
gene-LOC142978230,78.93319834759558,1.6180094254660224,0.4562429578841473,3.880165494567024,0.0001043854149889,0.0005665420483985,up
gene-LOC142980034,290965.7276416632,-3.6452218906073455,1.225887986114186,-3.878109564276437,0.0001052713079527,0.0005710396329764,down
gene-LOC142976684,1325.8540209174778,1.8479585324044916,0.5348649122174346,3.8772249546540407,0.0001056546620659,0.0005728078121022,up
gene-Ptpmeg2,470.597732763591,-1.6495536911567823,0.4689527883738658,-3.8762433382115993,0.0001060815968676,0.000574810216252,down
gene-SREBP,1881.8258000840128,-1.576495909966387,0.4458182204954342,-3.874986789071545,0.0001066304842306,0.0005774708969648,down
gene-LOC142977152,854.1271942258641,1.750901143543153,0.5025072133922076,3.874607711759022,0.0001067965987322,0.0005780568611426,up
gene-TBC1D16,308.5343015774705,-2.637823678916041,0.8216491583935215,-3.874466913649227,0.0001068583596807,0.0005780776628584,down
gene-LOC142982262,72.49429079321443,-2.407379415962056,0.7341720809099402,-3.8728144942207496,0.0001075857150552,0.0005816971949979,down
gene-LOC142987600,90.64633616303364,-1.2761806257388373,3.688200273276327,-3.872024773049247,0.0001079349787873,0.0005832696390235,down
gene-mRpL24,1425.3490716173994,1.5679401020077537,0.4418680039300268,3.871770578441264,0.0001080476268315,0.0005835624260854,up
gene-Sclp,2032.198697673678,-4.153939877533555,1.4263067380221353,-3.871213503022807,0.0001082948865877,0.0005845815376052,down
gene-LOC142976615,761.4576769057209,1.7316120094816565,0.4959159953549878,3.8710496621880486,0.0001083677094183,0.0005846584365972,up
gene-Myo10A,39.57372478630504,-3.1882252006146827,1.0030511850432462,-3.870703206116763,0.0001085218519715,0.0005851737463685,down
gene-LOC142978586,219.08299240166707,1.963221652995496,0.5756404290082355,3.870512169376041,0.0001086069350166,0.0005853163166313,up
gene-LOC142981936,2804.713194900199,2.568023932979457,0.7961505681451232,3.870257565723693,0.0001087204270318,0.0005856117551027,up
gene-LOC142975428,315.94307470336395,3.4582755211171685,1.149911451687172,3.8698875249365616,0.0001088855757662,0.0005858798947209,up
gene-LOC142975016,9578.557159654076,4.243279949267499,1.4090418079301965,3.86988297711697,0.0001088876069238,0.0005858798947209,up
gene-Coq7,1046.2758646982386,1.7081310695427296,0.4884984544272147,3.869363493979033,0.0001091198550809,0.0005868131861871,up
gene-LOC142974785,56.49439759484667,2.0142474747033585,0.5937871470858089,3.867641232118429,0.0001098931837364,0.0005906536709065,up
gene-Trs31,849.1836520397534,2.124191086551913,0.633990941771087,3.8643082977141856,0.0001114044427059,0.0005984541133737,up
gene-LOC142983202,604.996190924303,4.159023395704751,1.454010124483607,3.8641466364907138,0.0001114782413173,0.0005985284166694,up
gene-LOC142976150,173.82654146624995,-1.8991426276085996,0.5555163408194643,-3.8633188189779606,0.0001118568646112,0.0006002383686476,down
gene-LOC142972184,299.30403846353903,-1.48381609336103,0.4166116435230891,-3.862014135005604,0.0001124560582889,0.0006028055412365,down
gene-LOC142974756,1717.3853066483896,-2.148903754372173,0.6444282648241643,-3.8620924927054414,0.0001124199861689,0.0006028055412365,down
gene-Synj,466.37516834270826,-1.4978989163762282,0.4213157100986003,-3.8615613236494255,0.0001126647248171,0.0006035999025226,down
gene-Npc1a,2006.2956311329235,-1.920161692093434,0.565466986523454,-3.8596868067097088,0.0001135324396688,0.0006079223606944,down
gene-fry,201.65098534269745,-1.420776510362498,0.3966011894166001,-3.859499354574938,0.0001136195571968,0.0006080626275506,down
gene-Fip1,331.1681152119008,-1.0632126803067186,0.2868722329794506,-3.858494521314959,0.0001140876247938,0.000610240398214,down
gene-LOC142987710,35.03636997594783,-2.0138065535131573,0.5952613195449673,-3.85542275298509,0.0001155298076187,0.0006176234653683,down
gene-dos,111.70734103444772,-1.7311675588337148,0.4996679826952643,-3.852333129884148,0.0001169977048942,0.0006251360238485,down
gene-LOC142982440,265.7942635553635,-1.63706342548006,0.468451543048422,-3.851964935675642,0.0001171738042678,0.0006257419691799,down
gene-LOC142973572,1069.0781594383925,-1.265383293135502,0.3490019604927148,-3.850302165820449,0.0001179721891463,0.0006296686737273,down
gene-colt,1577.0840266690975,1.7260645733672162,0.4979458482391863,3.849981686447274,0.0001181266569178,0.0006301561532321,up
gene-Cog8,515.3658512818179,1.7799147069493897,0.5159170948676487,3.8490055717244935,0.0001185983101312,0.0006323342593055,up
gene-LOC142979378,233.12092837636908,-2.162081438803793,0.6525806592588413,-3.846865643324629,0.0001196385327131,0.0006375398798772,down
gene-LOC142972950,54.30509534963228,1.4359430552809032,0.402003673536857,3.8467230477756353,0.0001197081534776,0.0006375704801818,up
gene-na,40.87361515547106,-2.297086141469509,0.6956398289605593,-3.845819249985434,0.0001201503123125,0.0006395841425022,down
gene-LOC142973569,387.7055879882874,-1.9547050769689849,0.5793630560274597,-3.844634486589419,0.0001207322586653,0.0006423393783255,down
gene-LOC142974074,54.76185743735466,-3.9316005887593297,1.3328138059142884,-3.84249659688469,0.0001217891033281,0.0006476169634089,down
gene-Arl2,289.16601609659773,2.9166717042263173,0.940910603933679,3.841983389717577,0.0001220440972203,0.0006486273345878,up
gene-LOC142979411,909.2772598329798,1.9259370310656043,0.5680892133404017,3.841688804153729,0.0001221906933192,0.0006490608355609,up
gene-Rab8,2867.8543169224304,1.5101376054431956,0.4269712178486016,3.8408093100675234,0.0001226293486803,0.0006510444304141,up
gene-LOC142972439,158.9165768710014,-2.0517233774629746,0.6138278491570057,-3.84052916004984,0.0001227693874236,0.0006514413906831,down
gene-LOC142975375,1400.072882986232,-2.285436352550453,0.7001563394040162,-3.839343137825397,0.0001233639168641,0.0006542482753563,down
gene-LOC142975827,783.6642122215318,1.1723339045812478,0.3206913624393593,3.838907685530511,0.0001235828808615,0.0006546483276225,up
gene-LOC142986068,5968.399429608987,-3.01114631015469,0.9789582885479856,-3.8388019223354544,0.0001236361183817,0.0006546483276225,down
gene-LOC142986070,5968.399429608987,-3.01114631015469,0.9789582885479856,-3.8388019223354544,0.0001236361183817,0.0006546483276225,down
gene-LOC142986074,5968.227696838204,-3.011015652722343,0.9791133959752376,-3.8383025115711096,0.0001238877966202,0.0006549386112639,down
gene-LOC142986075,5968.227696838204,-3.011015652722343,0.9791133959752376,-3.8383025115711096,0.0001238877966202,0.0006549386112639,down
gene-LOC142986076,5968.169873437786,-3.011017545249384,0.9791109807193524,-3.838310283135249,0.0001238838764409,0.0006549386112639,down
gene-Tmep,3624.199964227913,-1.4118079448178869,0.3965421717375706,-3.837893903839253,0.0001240940737801,0.0006552143590641,down
gene-LOC142974243,240.840914183402,-1.8501369912970649,0.5434826386099492,-3.837809160141582,0.0001241368954002,0.0006552143590641,down
gene-Hsl,71.63625320676012,-2.427244484371276,0.7509878991674402,-3.838064206339969,0.0001240080607669,0.0006552143590641,down
gene-LOC142976510,2233.95023001368,4.157187238176134,1.46689300101105,3.837550286290846,0.0001242677925654,0.0006555585822386,up
gene-cni,1735.933775981728,1.5079226245734263,0.427152805220683,3.835762700595355,0.0001251752262092,0.0006599967949256,up
gene-sqd,6253.529450742073,-1.277083921329894,0.3543527098509417,-3.835028872015185,0.0001255495455458,0.0006611556115847,down
gene-Pcd,603.4277325970019,1.973500718856684,0.5864975468712358,3.8349423833992673,0.0001255937320473,0.0006611556115847,up
gene-LOC142980260,4845.196688545122,3.3256997289110437,1.0682203440643436,3.8349755722688297,0.0001255767743252,0.0006611556115847,up
gene-LOC142986374,205.49266587532324,-1.193968632398681,0.3282366461036378,-3.83402275442341,0.0001260644722829,0.0006632838681373,down
gene-LOC142973779,248.33341596197184,-1.6982193103228869,0.4920861535019308,-3.832189655540094,0.0001270077657563,0.0006678905727997,down
gene-cno,587.326733925489,-2.1135916417786165,0.6388621361968925,-3.8320616961476377,0.0001270738601088,0.0006678905727997,down
gene-mbc,217.1946250995668,-1.4291078329480438,0.4028766656149986,-3.830400935277793,0.0001279346323427,0.0006720608239015,down
gene-sl,69.95100768225225,-1.752191614699809,0.5100822082356262,-3.829787056010959,0.0001282541946942,0.0006733851221691,down
gene-Ant,38039.89239803178,-1.1581261218136525,0.3179801359760612,-3.829142849937236,0.0001285903529051,0.000674440521464,down
gene-Prosalpha4,5493.780261744323,1.4508103441495916,0.4108459193731936,3.829191386385722,0.0001285649968249,0.000674440521464,up
gene-Taldo,6564.248913664288,2.155574237958992,0.6541361189130047,3.82778969457902,0.0001292991592961,0.00067780194797,up
gene-LOC142984934,67.29052584015544,2.106623942374225,0.6371824024226618,3.824938922905732,0.0001308045106882,0.0006853332394641,up
gene-LOC142976133,1850.7605087911047,-1.9368905845413469,0.5776617166143188,-3.824199852651109,0.0001311974643591,0.000686816039712,down
gene-LOC142979074,378.6828194938801,2.382441717216565,0.7393820469817088,3.82414786645313,0.0001312251465515,0.000686816039712,up
gene-LOC142982036,322.30212856487725,1.9754224664482205,0.5894516991109142,3.823581685587116,0.0001315269894789,0.0006880350534533,up
gene-LOC142978257,3191.2760021092017,-3.836451986775975,1.325944646609006,-3.823207761611112,0.0001317266948035,0.0006887187746645,down
gene-LOC142987345,818.1353443208613,1.2793697220918374,0.3552183508840215,3.822950396049983,0.0001318643145792,0.0006890773423117,up
gene-Paics,321.47176864290657,-2.3084557573475686,0.7122048167674527,-3.822046363447485,0.0001323487978407,0.0006912471749074,down
gene-LOC142981536,49566.88580012872,4.02300662433975,1.3862921365938188,3.821163371688556,0.0001328236238088,0.000693364324914,up
gene-Dph5,177.8573491721149,1.6393467727782511,0.4730052665648446,3.819945807108675,0.0001334809983785,0.0006964317014201,up
gene-LOC142972933,358.19566328804336,2.3098833999157944,0.7134682830759358,3.819337860566093,0.0001338103807242,0.0006977854806734,up
gene-LOC142979248,139.9412401286505,2.475672237746404,0.776408606414888,3.819150747722345,0.0001339119115339,0.0006979502814728,up
gene-IntS4,195.16093773465312,-1.6532036524002145,0.4790113642242792,-3.81770629631656,0.0001346981434414,0.0007016817169565,down
gene-svr,106.92825684708728,-1.6174298618580818,0.4664475035039369,-3.817403689896306,0.0001348634057455,0.0007021761360177,down
gene-Syx18,461.2737414362529,1.3658743603640953,0.3833058040050989,3.817232803055133,0.0001349568164768,0.000702296134127,up
gene-LOC142986544,1905.9736051420368,1.991255944039729,0.5969555040844815,3.8161405413074023,0.0001355553136772,0.0007050430358586,up
gene-LOC142973783,510.04274837613735,-1.240672244663831,0.3446500625950601,-3.815513378468393,0.0001359000923465,0.0007064195558345,down
gene-Idgf,1551.670921960341,-3.2622358580255444,1.090219393542914,-3.8154017905711104,0.0001359615235705,0.0007064195558345,down
gene-mEFTu1,1259.4864491258593,1.6512781423569414,0.4777664520683978,3.814808511023713,0.000136288574586,0.0007073823520247,up
gene-LOC142979544,118.19958504022031,-1.7413886105564178,0.5095560184875564,-3.8148897929544026,0.0001362437233727,0.0007073823520247,down
gene-brk,203.50401786890248,-2.66114618917126,0.8498620397582348,-3.812412193341317,0.0001376171250455,0.0007139067178169,down
gene-LOC142972376,791.2434205033054,3.9524752095398856,1.3985601152552798,3.810572814130009,0.000138645167444,0.0007188661902644,up
gene-LOC142985138,97.85163503094562,-1.3822701933628567,0.3899583139507029,-3.809767790019244,0.0001390973733653,0.000720836388141,down
gene-LOC142984779,111.40800732567608,-1.2639600051742943,0.3525313808999436,-3.8092368205357863,0.0001393963946412,0.0007212625271718,down
gene-Pld,352.4712932742409,-1.8325692773956692,0.5425461021601109,-3.8094012262178936,0.0001393037431289,0.0007212625271718,down
gene-Cul1,4011.580079451088,-2.3120900221509384,0.7198325240170642,-3.809346808538167,0.0001393344040165,0.0007212625271718,down
gene-LOC142975196,755.530854487804,-2.892554550379139,0.9439931141009604,-3.808854596139199,0.0001396120231944,0.0007220039396393,down
gene-Noc1,182.9611158788532,-1.9283123027228737,0.5773009188389341,-3.803628066172947,0.0001425922229001,0.0007370341671498,down
gene-LOC142975824,124.78315504259947,1.6440438854698858,0.4771700772942511,3.802883282744897,0.0001430217482881,0.0007384894307628,up
gene-LOC142987720,50.038309909434965,-2.773944656956628,0.8731582381426342,-3.802936092224428,0.0001429912523471,0.0007384894307628,down
gene-LOC142984028,60.05760296410168,3.389999134497927,1.1604391410315582,3.8013521211842094,0.0001439086176117,0.0007426845462164,up
gene-LOC142975052,19598.39789127396,3.840540566366921,1.342848361586257,3.8011598770205417,0.0001440203332402,0.0007428769747136,up
gene-SmB,520.4526540826212,1.614132092955627,0.4670040722206288,3.800367834103976,0.0001444814618171,0.0007448705942134,up
gene-LOC142973631,517.8302592352692,1.174704104909791,0.3250543552571447,3.7999130613675143,0.0001447468591692,0.0007458535887291,up
gene-LOC142985239,497.5516195940909,1.9287248024524493,0.5777423275658334,3.799424066176438,0.0001450327403058,0.0007469410634638,up
gene-Edc3,102.68027663272264,-2.102867829488624,0.6410291842658807,-3.798405637904591,0.0001456298514625,0.0007496294726395,down
gene-LOC142982361,184.75563213282743,1.4811931610653233,0.4229624129189198,3.797853367580138,0.0001459546184234,0.000750913941487,up
gene-LOC142978483,209.89815679029,-4.599599474767442,1.6689805070672803,-3.796879704369195,0.0001465288504928,0.000753479884992,down
gene-LOC142979741,670.9842893608894,-2.599518306288359,0.8315420919246457,-3.796087814727825,0.0001469974468953,0.0007555002664587,down
gene-LOC142985416,152.88783247810915,-1.5556645033118728,0.4489629774689189,-3.7945446752242233,0.0001479146480552,0.0007598230068139,down
gene-Zip71B,1323.5244553511636,-2.31511483048633,0.7225032074778441,-3.7942401467403215,0.0001480962871495,0.0007603647335593,down
gene-gw,486.6602243377115,-1.4779449692728568,0.4233685154843858,-3.7938624995089407,0.0001483218303674,0.0007611312025178,down
gene-c11.1,285.7430114179801,-1.8633599696374037,0.5565858194242576,-3.7929892315728098,0.0001488446135828,0.0007634214224925,down
gene-kuz,361.770232483352,-1.8029226348044047,0.5351894599884094,-3.792414133592136,0.0001491898438073,0.0007647990914436,down
gene-Tfb1,87.84334184273973,-1.4286645389177808,0.4071514831915911,-3.7916522547173,0.0001496483592459,0.0007667557872865,down
gene-Patronin,640.9319709408694,-1.8443091158598728,0.5497930081689417,-3.791200126205357,0.0001499210870435,0.0007677142766507,down
gene-Atu,143.03268169308225,-1.8481639203275255,0.5510295670988578,-3.791087224086362,0.0001499892635476,0.0007677142766507,down
gene-LOC142980242,732.4644616466549,2.011755164478185,0.6097074803911272,3.790180738490988,0.0001505377082912,0.000770126533293,up
gene-CrebA,322.95447909586835,-1.8437360415560045,0.5504215317908128,-3.788995951048384,0.0001512573787856,0.0007734118328171,down
gene-Vps13,640.6005654853584,-2.306327623919365,0.7216269141938148,-3.788434191084861,0.0001515997370702,0.0007747654765478,down
gene-LOC142973320,289.6897280649443,2.119202251396021,0.6500778001110802,3.787272965480816,0.0001523097467422,0.0007779956920342,up
gene-eIF3l,2304.599757050676,0.7431051058575117,0.1995720628163277,3.787113137630581,0.0001524077152067,0.0007780979056156,up
gene-sip1,183.36093421878925,-1.1586481936919926,0.3215791127555885,-3.786938300978251,0.0001525149514377,0.0007782473058791,down
gene-Ubr1,54.97444236116894,-4.222260140075815,1.4927258285647051,-3.7853206571216016,0.0001535105091791,0.0007825272687011,down
gene-LOC142975018,3619.68302732725,3.933955816788101,1.4050442808449308,3.785013265322724,0.0001537003797565,0.0007830951967073,up
gene-beta'COP,1095.438026408195,-1.5719800895882834,0.4567647412924398,-3.784089384352422,0.0001542723764886,0.0007856084641496,down
gene-Coprox,1575.2895308249406,1.5950369279147147,0.4634192517524933,3.782936068254862,0.0001549892339514,0.0007888564732634,up
gene-mRpL20,481.7584170381265,1.7074863413081838,0.5021371926126401,3.782132531056409,0.0001554905340395,0.0007910045974763,up
gene-LOC142974685,31.73536534459775,2.4426164505539925,0.7711032773373644,3.781693507321753,0.0001557650706072,0.0007919975393431,up
gene-LOC142981688,151.74449754562804,1.906454875441756,0.5736183647050351,3.77953275028663,0.0001571229270848,0.0007984948753737,up
gene-Mcm6,102.7402388904444,-2.432607692553854,0.772361393328477,-3.774912442656433,0.0001600638743988,0.0008130267330152,down
gene-NGR-A16,31.368373406237783,-4.336134079449059,1.504155890704708,-3.773529347699496,0.0001609542757243,0.0008171335839292,down
gene-LOC142979420,737.3112937667212,-2.1164623635545143,0.6534928916576863,-3.771643572476405,0.0001621758013409,0.0008229164581514,down
gene-LOC142981122,67.07847419765037,2.287700522261769,0.7188721062821619,3.7674638133984817,0.0001649144363598,0.0008363876978191,up
gene-LOC142982367,89.70480722546262,3.1526678322437576,1.0735905591546235,3.765695330865841,0.0001660862195244,0.000841902771495,up
gene-LOC142982021,860.5465409432012,-1.5347339917970213,0.4468788190339597,-3.763868961756805,0.0001673045766772,0.0008476482131042,down
gene-Arp8,81.78512776882759,1.9976894823835825,0.6100930387867245,3.762796265325834,0.0001680240785748,0.0008508616581715,up
gene-LOC142979408,657.236779992851,1.110028579312384,0.3091534127824318,3.758478490590972,0.0001709497311339,0.0008652379647304,up
gene-e(y)3,158.6460664940221,-1.5273505278313926,0.4451197307318405,-3.757878675141323,0.0001713599262817,0.0008668745181036,down
gene-LOC142981169,298.6902328230844,1.1610154747061134,0.3250276567600828,3.756934807846004,0.0001720072828689,0.0008697085563906,up
gene-LOC142986094,132.73004683925993,-1.5886315157121729,0.4662380299351439,-3.75583139060336,0.0001727669837854,0.0008731074760317,down
gene-Ndfip,960.5688371759384,-2.186026177983298,0.6843896296160685,-3.7544712792629,0.0001737077606686,0.0008774175907054,down
gene-RagC-D,1276.08284379868,1.1525915184688529,0.3224132867211628,3.7541420510249393,0.0001739362080625,0.000878127108079,up
gene-CCT5,1534.4269607330164,-1.287370976112023,0.366160164638881,-3.75213451484103,0.0001753353383627,0.00088429611531,down
gene-LOC142978914,215.8816781616896,2.7838824196956757,0.923253737041398,3.75224780140935,0.0001752561035861,0.00088429611531,up
gene-LOC142981100,204.41800880647847,1.419609757967708,0.4087864606840922,3.7513929361322527,0.0001758548452167,0.0008864340115439,up
gene-LOC142972152,113.92142840732998,1.4602364305438391,0.4223469155500752,3.751276054353612,0.0001759368577165,0.0008864340115439,up
gene-FAM21,166.63107882100877,-1.851106211214904,0.5604443193378129,-3.749120993626951,0.0001774554607757,0.0008931835370662,down
gene-LOC142973478,53.37549140156167,-3.6792717383704,1.2882016888890142,-3.749203835289114,0.0001773968577911,0.0008931835370662,down
gene-LOC142987725,63.1998292662528,-5.977421438732602,2.2633892435234326,-3.748591496820332,0.0001778304621307,0.0008946198803057,down
gene-Coa7,687.7382142758721,2.534664237877594,0.8223962394654917,3.747636425102739,0.0001785087499599,0.0008971278113543,up
gene-LOC142977335,45.36324044543735,-3.1684791478793874,1.0581328928464662,-3.7477242595974216,0.0001784462688507,0.0008971278113543,down
gene-pns,94.37076977852114,-1.686820496916323,0.50191733889258,-3.745746880152895,0.0001798578702306,0.0009034531468407,down
gene-Adamts-1,94.83927835686052,-3.926689719163844,1.3845265834089853,-3.744667656702612,0.0001806327228562,0.0009068889370365,down
gene-LOC142976270,1370.6057616484834,2.430749828603092,0.7816196633008586,3.743991409306042,0.0001811198481316,0.0009088774279547,up
gene-Hsdl2,2434.0245433315736,2.339939519986981,0.7456889721746063,3.742390496539144,0.0001822779704547,0.0009142293583463,up
gene-Nab2,187.1984288695786,-1.5327776692266335,0.4491094868532113,-3.739758208873267,0.0001841973506617,0.0009233921431214,down
gene-LOC142985607,2294.1422933543126,1.797752023442161,0.5420153401338836,3.738121317764487,0.0001854004835271,0.0009287859303127,up
gene-LOC142979655,10.484068890492416,-4.821184281217001,1.5882162363329062,-3.7380414052810593,0.000185459408788,0.0009287859303127,down
gene-rudimentary,5587.78585938336,-4.512238936792802,1.705675437282514,-3.7356052038832375,0.000187264268649,0.0009373543958807,down
gene-LOC142979570,2089.821180112332,1.9439683658134883,0.5967921162898524,3.735102713110136,0.000187638587038,0.0009382723020597,up
gene-LOC142978178,19.021382402131525,2.498181331973241,0.8036121087536866,3.735065598108061,0.0001876662628373,0.0009382723020597,up
gene-Wdr24,15.574950605741426,-3.6044421881318014,1.204950225942118,-3.734980591062565,0.0001877296650849,0.0009382723020597,down
gene-LOC142981540,268.97054565192235,-1.3198868268423434,0.3787556221112942,-3.7346798861924655,0.0001879541065201,0.0009386722423337,down
gene-LOC142984806,95.88371166035876,-2.391998661466161,0.7667971217859867,-3.7346214160287303,0.0001879977770188,0.0009386722423337,down
gene-LOC142985091,107.45028282960337,1.2052395696820952,0.3408597665318545,3.734440680441919,0.0001881328260607,0.0009388768684561,up
gene-Urm1,254.33419191484947,2.1172180949081416,0.6624192726059386,3.734286425275976,0.0001882481605512,0.0009389829537541,up
gene-LOC142984131,137.27317470975507,-1.6046637393687866,0.4752772001491477,-3.733383984894157,0.0001889242357598,0.0009418845140456,down
gene-atl,1174.9335279213751,-1.976040027584252,0.6103774814085594,-3.733226343535594,0.0001890425687719,0.0009420039335558,down
gene-LOC142976667,64.81395847155389,-2.7493183776780605,0.9108044352850864,-3.733053661416375,0.0001891722720345,0.0009421798638608,down
gene-LOC142987162,1835.4166590402983,2.07832114076887,0.6473515669460337,3.732543355079265,0.0001895560571963,0.0009433958198507,up
gene-LOC142972452,65.4024628762586,2.221652617384899,0.7031313980230266,3.732477747241017,0.0001896054518205,0.0009433958198507,up
gene-LOC142985771,1970.4375252331256,0.9755103835551852,0.2703966939191962,3.732143052720312,0.0001898576239135,0.0009441798426909,up
gene-spri,256.2658597271472,-1.6000416897823693,0.4743381277954546,-3.731247339212522,0.0001905340413916,0.0009470718461804,down
gene-Mrgn1,161.89476754545996,-2.420443985763186,0.781843471587651,-3.7310031503469214,0.000190718838429,0.0009475185297961,down
gene-Su(dx),2070.89882301015,-1.2117971350469712,0.3446317299852771,-3.730073203983677,0.0001914241458435,0.0009500767775556,down
gene-LOC142977137,641.9610565794716,2.9778060615741424,1.014946297476624,3.730109449696785,0.0001913966098394,0.0009500767775556,up
gene-LOC142984599,98.6251827550293,-2.246473386669173,0.7128032443536276,-3.72988164338516,0.0001915697369941,0.0009503268115999,down
gene-LOC142983841,148.91673156600814,-1.6606888233008843,0.4951794376980755,-3.729682549318835,0.0001917211640626,0.0009506055332882,down
gene-mRpS16,472.4396279896716,1.8923413855647344,0.5789351402864518,3.7289846074750113,0.0001922528938808,0.000952295848052,up
gene-LOC142985241,91.79822535497748,-3.220069256495772,1.1095721148180684,-3.729095218592893,0.0001921685320377,0.000952295848052,down
gene-LOC142985472,318.24037453537085,1.673940173615644,0.4994140943493342,3.728505943393477,0.0001926183668955,0.0009536328968176,up
gene-Etl1,210.4416933692096,-1.8530633053623968,0.5656778532060368,-3.7270397162327407,0.0001937419384397,0.0009587200235832,down
gene-BmMET2,14.128392810373844,-2.5975621197723604,0.8359075748621619,-3.7255205427445546,0.0001949125774857,0.0009640349038086,down
gene-LOC142980479,548.260395104857,2.906810436947763,0.9865382421432652,3.724767604746223,0.0001954952340507,0.0009664378063695,up
gene-LOC142973169,7322.173130413557,-1.7014538220641635,0.511204376905051,-3.7246238622005,0.000195606654247,0.0009665099089304,down
gene-su(sable),324.7220387631298,-1.3685735727998265,0.3961138835469162,-3.7223384557855903,0.0001973861937522,0.0009748201879473,down
gene-LOC142974551,10003.434648381446,2.866591650102332,0.9685111145202202,3.7200173553648,0.0001992090883943,0.0009833362568071,up
gene-Snx21,869.0649290205325,-2.393273636948676,0.7754483493237715,-3.7196629452862258,0.0001994888151567,0.0009842302837765,down
gene-LOC142980872,12232.80084302417,3.6096524061236304,1.2991598838341714,3.719032235557743,0.0001999875310734,0.0009862033338161,up
gene-Rbpn-5,190.96164179687256,-1.776482459681581,0.5390283326863831,-3.7186034124653498,0.0002003272795205,0.0009873909021702,down
gene-LOC142981230,4689.5721471854295,3.6914034058135146,1.342511308680349,3.7174794665908166,0.0002012203356227,0.0009913031440524,up
gene-LOC142984274,112.34949995148388,1.7241715099658703,0.5193730802172936,3.716804255587689,0.0002017586364709,0.0009930499116992,up
gene-Ldlr,138.20449942055697,-2.38268926711125,0.7700976655865786,-3.716785144063736,0.0002017738924883,0.0009930499116992,down
gene-LOC142979962,594.4552835811832,-1.495195052174853,0.4405199204735974,-3.714944366862224,0.0002032484060824,0.0009998138694475,down
gene-LOC142978228,88.96199706659951,1.2815321923167509,0.3677608778760682,3.713761665890418,0.0002042011170473,0.0010040055907634,up
gene-LOC142975609,2652.888766379379,-1.3537719631270904,0.3931274997086629,-3.713321732775309,0.0002045565692387,0.0010052580588733,down
gene-Capr,758.5946877368036,-1.503536610445901,0.4434772939795338,-3.71260762744389,0.0002051347816615,0.0010073622133604,down
gene-LOC142974321,5397.927354313753,2.033164485189104,0.6353913119533439,3.712543732223344,0.0002051865925019,0.0010073622133604,up
gene-LOC142987607,1207.0482171658298,-1.768859874346682,0.5387088035339958,-3.7116039358711146,0.0002059500683776,0.0010106133886317,down
