gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-gw,486.6602243377115,-2.3118966432232275,0.4334090559322968,-5.696420902711991,1.223486130920478e-08,2.726664397009895e-07,down
gene-LOC142978383,177.23311212526963,1.575320973103194,0.2880200466690402,5.685787603845072,1.3021114624025548e-08,2.895566818462501e-07,up
gene-pall,88.42211050799398,-2.245785618258966,0.4189814333988116,-5.681451301413924,1.3355654465250885e-08,2.963503589713387e-07,down
gene-Usp10,310.2081415020106,-2.399463221061022,0.4523590752152358,-5.679212537089067,1.3531625557036656e-08,2.996036921055817e-07,down
gene-LOC142981661,39.80879872915846,-4.980436093188857,0.9820145345666192,-5.677200741391935,1.3691676496921782e-08,3.02491216459049e-07,down
gene-ATPsynG,15900.887019328991,3.704530339132172,0.7192038220591995,5.673190762738948,1.4016199979547616e-08,3.08992123523202e-07,up
gene-l(3)87Df,677.2343376787327,2.3222440215940887,0.4371130044356343,5.669716234209148,1.4303422303312952e-08,3.139678095697104e-07,up
gene-Ist1,1010.0264563589856,-2.696919523135638,0.513583181076524,-5.669839100387616,1.4293168736674695e-08,3.139678095697104e-07,down
gene-Trs20,273.9651312292136,2.11905091389558,0.3966086822073779,5.665512385895688,1.4658583509310284e-08,3.210733087543564e-07,up
gene-Ufc1,2116.693764228085,2.070584277467102,0.3869182228941806,5.663091740243277,1.4866962281892758e-08,3.249402227222257e-07,up
gene-Tpst,186.8607054428932,-2.4835689397232543,0.469968116024948,-5.662234988346767,1.4941402051826485e-08,3.258694246645149e-07,down
gene-Sirt7,59.39135685827489,-7.98072598340848,1.387863720961153,-5.656432262969822,1.5455193362287526e-08,3.3635641502957097e-07,down
gene-Vps13,640.6005654853584,-3.6939129966774433,0.7199862281258818,-5.65555111268291,1.5534698959122888e-08,3.373673878207815e-07,down
gene-ATPsynE,14800.08178583224,3.8066416538913903,0.7431108748690239,5.653783419410343,1.5695396349440878e-08,3.40133568022809e-07,up
gene-Fbl6,179.82218806750674,-2.442610276420099,0.4646007668852959,-5.652121140868147,1.584798299228671e-08,3.427126322082001e-07,down
gene-e(y)3,158.6460664940221,-2.437218376782744,0.4641128732260641,-5.640169574314185,1.698827758201114e-08,3.665948187729127e-07,down
gene-Csk,562.2443165545864,-1.8999570625395652,0.3551124158377117,-5.639606800958028,1.7043891150546926e-08,3.6701898095703057e-07,down
gene-Atox1,4976.471335643923,1.9767458411310224,0.3700109039670681,5.638336091502459,1.7170114435520768e-08,3.689586485123378e-07,up
gene-ND-MLRQ,22364.235762177253,3.114912611056301,0.6029637364542526,5.633535986126355,1.7655165596940598e-08,3.7858461186548883e-07,up
gene-LOC142981447,1026.9421783794176,-1.9381267539236036,0.3634720241073948,-5.632337008993467,1.7778383990241547e-08,3.804276003949591e-07,down
gene-GCS2alpha,789.5355738812286,-3.897308370737824,0.7670225092599295,-5.623604547839899,1.8701349301698325e-08,3.9934031866618164e-07,down
gene-LOC142980917,730.2892197579735,-4.618140638841928,0.9190582464048652,-5.62226494118226,1.8846991837548988e-08,4.016101162544104e-07,down
gene-LOC142985109,122.8946622636256,3.4483548128047192,0.6739978732523239,5.6179992206293,1.9318137111018073e-08,4.107921364420031e-07,up
gene-LOC142983229,190.3284083292516,4.044883443565692,0.7997385589885417,5.616853037893233,1.9446668745806186e-08,4.1266558812566267e-07,up
gene-LOC142977327,229.05425379087683,-1.938921314021009,0.3642326910503322,-5.6102715650629005,2.0200936375008776e-08,4.277820696674577e-07,down
gene-hep,443.3109751220708,-2.0876830048524657,0.3954402833575761,-5.603083920236952,2.105712088138482e-08,4.4498971601717364e-07,down
gene-LOC142973572,1069.0781594383925,-1.888754411872268,0.3555028230157902,-5.599159536017312,2.153935085301798e-08,4.533034106324836e-07,down
gene-LOC142979557,2009.4242173405064,2.263748216972794,0.4312779556690441,5.599384347263952,2.1511438837012197e-08,4.533034106324836e-07,up
gene-RpL8,22725.097737825567,1.8562816182417416,0.349649742140308,5.59609902332222,2.192285176385482e-08,4.604249957894365e-07,up
gene-Nc73EF,1784.9192628525495,-2.475818454913672,0.4764727069547034,-5.593597984568188,2.2241161091432653e-08,4.66150988214072e-07,down
gene-LOC142978899,1867.207338920731,2.807709546052902,0.5447789370079955,5.590532933622291,2.2637374301359016e-08,4.734829497827284e-07,up
gene-RpS9,28397.87913374606,2.031398643287549,0.3857527132846828,5.586296195133125,2.319634786021056e-08,4.841822548244767e-07,up
gene-l(3)72Ab,621.526000375181,-2.256783105993272,0.4318248948082389,-5.585836903895479,2.3257743218629993e-08,4.844730306786864e-07,down
gene-JMJD5,608.4397273375522,2.0562370947726536,0.390226703234958,5.585433537667888,2.3311792913721506e-08,4.846099190842269e-07,up
gene-LOC142978780,1718.781557477367,2.7321707715892583,0.5307334462766717,5.575766569948199,2.4644220826001165e-08,5.112674023800689e-07,up
gene-LOC142975386,241.16589167119923,-2.3627401509237407,0.4545561789105283,-5.574439193586519,2.483285224654059e-08,5.130949855879347e-07,down
gene-mgl,451.64274943595,-4.834607450534137,0.9749204702679942,-5.574550867877305,2.4816928550550703e-08,5.130949855879347e-07,down
gene-bigmax,4749.731354968572,1.7037580698694812,0.3197159116018065,5.571782516247442,2.5214606560670882e-08,5.199302811409447e-07,up
gene-LOC142972829,265.5559807696049,5.5579120793216825,1.1335664693511682,5.5687930988217005,2.56509855309282e-08,5.278621155527906e-07,up
gene-RpS28b,26629.23129276612,2.401895966076577,0.4631180739486644,5.56839943504705,2.5708993731410587e-08,5.279913461096738e-07,up
gene-LOC142982738,62.85173728787809,-3.4858972985383625,0.6875025083107585,-5.5676831893335565,2.581486258553501e-08,5.291010088565378e-07,down
gene-Prosbeta6,4008.1534972707777,1.7948215575595814,0.3387407429234405,5.565574226495365,2.6129052848833563e-08,5.344674196954793e-07,up
gene-Ankrd49,393.4977231389915,2.4799765210059155,0.4798254490875975,5.561341197081663,2.6770921635918707e-08,5.465015942756446e-07,up
gene-Gug,241.21267376447847,-2.7887566734545146,0.5457905846242052,-5.559317383930017,2.7083180367268678e-08,5.51772499019384e-07,down
gene-LOC142983960,262.2316238052844,2.804725297994298,0.5482802240759288,5.558124530165231,2.726888092573044e-08,5.544491386632083e-07,up
gene-baf,2932.2504636652143,2.249294814256793,0.4323811646327835,5.553145911963526,2.8057368270297543e-08,5.69347033667847e-07,up
gene-Mlf,366.5595707214773,-1.8080211153373529,0.3429282308393763,-5.5493274035863065,2.8677069982373653e-08,5.796175313071047e-07,down
gene-Fmbp-1,1082.190999856413,2.0726871737475583,0.3963676080726279,5.549339867201429,2.8675025834701132e-08,5.796175313071047e-07,up
gene-mRpS9,710.6267057604019,1.461231126765401,0.2730567139131498,5.544453730728369,2.9487329263373904e-08,5.948165410894416e-07,up
gene-Dlc90F,1257.7910979928251,1.7997834167267932,0.3410459654052633,5.544017192700808,2.956097906907285e-08,5.95126061850151e-07,up
gene-LOC142980206,146.64400701842155,-5.362942796322656,1.0803269807716818,-5.542775988212563,2.9771363353177063e-08,5.981817042241699e-07,down
gene-ATP8A,294.9793408246254,-3.155200062793758,0.6244468569211147,-5.53747245794165,3.06867932317399e-08,6.153636513091732e-07,down
gene-hook,158.68153877922347,-2.1120516858406204,0.405460541098653,-5.534162541829379,3.1271887610882515e-08,6.246421856052402e-07,down
gene-LOC142978219,17434.87537237044,3.38128200736507,0.6586709414610301,5.53426825425452,3.1253034619032675e-08,6.246421856052402e-07,up
gene-ncm,149.91056768882314,-2.79791527081596,0.5502126842600195,-5.533538758768323,3.1383359319579935e-08,6.248385137834821e-07,down
gene-kto,251.5312716433632,-3.3465292172432624,0.665796783246196,-5.533422655155675,3.140414985509222e-08,6.248385137834821e-07,down
gene-LOC142975921,420.9925242334303,1.9637582852105404,0.3754827381713118,5.532324163667755,3.160151780543903e-08,6.275422028017824e-07,up
gene-Set1,129.9804674170926,-3.2217369663139266,0.6350475969937999,-5.531817201270012,3.169300997033649e-08,6.281369956645137e-07,down
gene-Irbp18,7004.778779802982,1.6219873486195004,0.3058367708279706,5.528487421619976,3.230035800028902e-08,6.375730220513478e-07,up
gene-pbl,276.63834366379234,-1.6416191394510278,0.3108872469603036,-5.528182680903248,3.2356502931576196e-08,6.375730220513478e-07,down
gene-LOC142979623,330.8831165492607,-2.746556793167949,0.5397232140026529,-5.528414049283897,3.2313867355401e-08,6.375730220513478e-07,down
gene-Rpa3,477.074154511761,2.225051313688144,0.4298477172190272,5.527678108967227,3.244967264555928e-08,6.381768953626658e-07,up
gene-LOC142984941,412.3560991365055,3.4550792667148764,0.68964997965518,5.527311591547786,3.2517513579641746e-08,6.382812713603908e-07,up
gene-Polr3G,219.50050557839015,1.9051641614375407,0.3638502536785821,5.524743944133703,3.2996648021145166e-08,6.464429680457366e-07,up
gene-dia,255.6510360644928,-3.154568623902948,0.6273947961949335,-5.523528790487859,3.3225781686375615e-08,6.496849687219079e-07,down
gene-LOC142977474,166.77452246413003,-2.3544934025892594,0.4570799630585293,-5.522006491951629,3.3515010324565075e-08,6.540874003495902e-07,down
gene-mRpL13,502.4537456212064,3.054909354204722,0.605363038553072,5.521110418299784,3.3686399853943955e-08,6.561776399030649e-07,up
gene-mbt,155.74708428712196,-2.250743393315006,0.4359320415165122,-5.516448270972019,3.4591924573575e-08,6.725329030904382e-07,down
gene-LOC142985131,2776.087396062514,2.872296523354741,0.5671405638886946,5.515369644658269,3.480476408093261e-08,6.753844619279072e-07,up
gene-Ssu72,826.1978502574437,1.8492481252711197,0.3531764373312002,5.514650346487492,3.494740468202931e-08,6.768655779686398e-07,up
gene-CLS,318.20537214174414,1.7636092754592958,0.3356996730874644,5.510910765237538,3.5698168056239626e-08,6.900969722538596e-07,up
gene-LOC142983851,450.448375407451,3.5269940238498307,0.7079002934588892,5.5100635105681945,3.5870424988907445e-08,6.921161207216979e-07,up
gene-LOC142972436,197.87631054194412,-2.462235473570628,0.4806492389244915,-5.502527124220693,3.74385604846844e-08,7.210101639003276e-07,down
gene-Polr3F,317.946884458528,1.842280244845861,0.3525892070270195,5.502146740578509,3.7519446735041735e-08,7.212071427958021e-07,up
gene-RpL13A,31043.140701768065,2.137166113611277,0.4142125835378528,5.499600239382887,3.806532617779395e-08,7.288404544533712e-07,up
gene-tmod,2218.888155575841,-2.2659748323586038,0.4413380695063396,-5.49929731263093,3.813077326130109e-08,7.288404544533712e-07,down
gene-mnd,129.09336939741905,-2.7862598688674285,0.5498939887388915,-5.499526680798796,3.808120842944368e-08,7.288404544533712e-07,down
gene-LOC142974714,130.6034071996794,-2.870254475841144,0.5697256291686853,-5.49528365356741,3.900829004313189e-08,7.44219843869621e-07,down
gene-LOC142985185,59.04871225877508,2.4987570614417325,0.4899749524387021,5.492873458544249,3.9544614670033816e-08,7.530445558526774e-07,up
gene-Lipt2,301.3820748572504,2.023714054696796,0.3908398865359747,5.490771220719424,4.001824444785894e-08,7.606447319912406e-07,up
gene-Lamtor3,725.636416218406,1.9365890741636516,0.373536086623902,5.483111240035442,4.1791004694235914e-08,7.928639124796764e-07,up
gene-mRpL16,668.5688775441754,2.308410281693102,0.452485918096853,5.472972693982359,4.4254832475026566e-08,8.38050232045633e-07,up
gene-Ufm1,1710.098115414966,2.2651609851590595,0.4433225474063125,5.472515124996949,4.4369287753946456e-08,8.386617038972805e-07,up
gene-LOC142974279,78.26688472594338,-4.777770085123825,0.9520095112758435,-5.470181785744403,4.495742156132403e-08,8.482077668695644e-07,down
gene-jvl,463.5141712141879,-2.855620696238607,0.5707870320728992,-5.466944712832187,4.5785878282669716e-08,8.622443904634865e-07,down
gene-LOC142980297,5287.040542898495,8.352678652460662,1.8132068837197812,5.46140341177268,4.723852375136563e-08,8.879624529101087e-07,up
gene-ND-B17,4042.698007841871,3.0458885922849914,0.6148148250463256,5.460986797908854,4.734952630802223e-08,8.884128952683508e-07,up
gene-Smr,754.4214213514997,-2.804516520618726,0.5610253462353911,-5.456927748124963,4.844433608110713e-08,9.07286859412588e-07,down
gene-LOC142981302,490.6748045872616,-1.541004205891451,0.2944321777775991,-5.450979123815547,5.0093251139882576e-08,9.364502094959368e-07,down
gene-LOC142987387,137.99119052653472,1.6628641193787186,0.319044806614362,5.450182965322141,5.0318026472172127e-08,9.389325341891424e-07,up
gene-UQCR-Q,9028.415018179645,3.5993107165496405,0.732922252361012,5.44934587401658,5.055541237040733e-08,9.416406825999044e-07,up
gene-Sptz,199.96414748256868,-1.820461660416319,0.352508382879995,-5.4475553000501895,5.106684079171187e-08,9.477077162927328e-07,down
gene-RpL23,45924.14184728778,2.4249416219920934,0.4804061092249692,5.447666939740786,5.103480792691624e-08,9.477077162927328e-07,up
gene-LOC142982522,1652.0475552466626,-2.649689045951405,0.5288227132446357,-5.444093226988203,5.206994572500341e-08,9.645697568332302e-07,down
gene-LOC142981999,1399.2397651584618,2.0292701260778894,0.3963306027616419,5.438637618161462,5.368953093762635e-08,9.927700041310727e-07,up
gene-LOC142974692,270.8545535004513,2.280298768887556,0.4498656211628102,5.437535892319283,5.402247019010081e-08,9.971199877583343e-07,up
gene-ND-13B,4633.87032434593,3.014419139779676,0.6078283441246181,5.436495188511675,5.433880589349212e-08,9.994583757747508e-07,up
gene-Nopp34,128.3866689889264,-3.4053236192287164,0.684809015253035,-5.436474874646303,5.434499838884949e-08,9.994583757747508e-07,down
gene-LOC142981521,326.71333154044765,-2.2291303317025006,0.4401460269214036,-5.434857069747171,5.484037363411333e-08,1.0067548447543071e-06,down
gene-Pex13,445.4087896555416,-2.6436384969232773,0.5285295446688514,-5.433250338906791,5.5336687888270816e-08,1.0104621590240415e-06,down
gene-Sap-r,5868.963323937228,-3.218031217773077,0.6523682242507873,-5.433241884348643,5.5339310952722565e-08,1.0104621590240415e-06,down
gene-Sod2,4869.987678800421,3.755113464095748,0.769826404030837,5.433870219701659,5.5144695025015266e-08,1.0104621590240415e-06,up
gene-LOC142985129,364.68122142476926,3.3890251624715337,0.6905592849211692,5.432701005759716,5.5507371619414116e-08,1.0117209680702851e-06,up
gene-LOC142974625,2132.124595457679,3.175868652971974,0.6433876481516498,5.431661867171772,5.5831639600722795e-08,1.0158173714876605e-06,up
gene-LOC142982254,1655.0698659794728,1.9879293348876452,0.388373947980286,5.429138868362383,5.662661101818328e-08,1.028448075912094e-06,up
gene-LOC142979351,315.292949888049,3.1017741885679984,0.6284980584836394,5.42827986805139,5.689976800206608e-08,1.0315735914690735e-06,up
gene-LOC142972305,141.16925397648365,-2.870875145951917,0.5780160215196467,-5.421900643669917,5.8968657090686587e-08,1.0671863172422658e-06,down
gene-Pym,465.1821706996671,1.8718249439924448,0.3648751329860765,5.419670067944691,5.970912563722949e-08,1.0775218126023065e-06,up
gene-eIF2Bbeta,95.6810713129294,-2.8401521670135805,0.569475841997037,-5.419545054073948,5.975089114655681e-08,1.0775218126023065e-06,down
gene-LOC142979479,91.90988636212064,-2.0502480893439468,0.4032121506422307,-5.41318438127974,6.191367833221645e-08,1.1145554051797766e-06,down
gene-LOC142984567,2544.9494051709453,2.6195777419140853,0.5255421955522341,5.411488844848942,6.25028886735866e-08,1.1231813110762295e-06,up
gene-MRG15,541.0781840566482,1.767169354240096,0.3433415384932124,5.409735107508549,6.311803874901837e-08,1.132242217067189e-06,up
gene-LOC142982105,443.883752593938,1.792069393027968,0.34869113086304,5.409204723105992,6.33052315647444e-08,1.13274404564781e-06,up
gene-wts,466.163158407188,-2.2478882937173874,0.4463183444038568,-5.409027307994094,6.336796806749286e-08,1.13274404564781e-06,down
gene-skd,303.292975392017,-2.967015465372266,0.6021946560678911,-5.407733675642778,6.38272391914816e-08,1.1389591441039382e-06,down
gene-LOC142987684,365.6940437295589,1.6390229625301254,0.3171096267503518,5.4068519546049645,6.414211806870685e-08,1.1425804522291289e-06,up
gene-RpS8,30086.473176783635,1.847258815703916,0.3609992518895863,5.404697175273695,6.491797562402304e-08,1.1543863714188209e-06,up
gene-LOC142983902,85.08577920718587,-4.113632638342882,0.838647513561379,-5.401729910297823,6.600127558219428e-08,1.1716087302042728e-06,down
gene-LOC142974657,217.80694977746248,-2.042239973245719,0.4022924808616147,-5.399349966612934,6.688279069291784e-08,1.185195563546202e-06,down
gene-LOC142972603,280.66897465218864,-2.2856984010778114,0.4553600398540534,-5.394959971300374,6.853883046551456e-08,1.2124364689107571e-06,down
gene-LOC142973512,585.50276598869,2.9459718303743543,0.5991020917246318,5.393724059688611,6.90121743853606e-08,1.2186976884971897e-06,up
gene-Ptip,246.3618583139796,-2.6599265693973804,0.5373681170995518,-5.385914457068077,7.207723930191246e-08,1.2706258748784464e-06,down
gene-Fdh,9324.539160357392,3.0822373538917787,0.6300388548697888,5.383908050242207,7.288574687764375e-08,1.2826634799657065e-06,up
gene-mRpS7,420.12254725414186,2.480626747647216,0.4986150252261533,5.382398686223608,7.34997471854938e-08,1.2912425465100434e-06,up
gene-melt,83.32315629830468,-2.3549585500342247,0.470821440299785,-5.378847689887999,7.496409383045348e-08,1.3142178176516834e-06,down
gene-mRpL27,386.6188394239775,2.592324460397575,0.5235805739070342,5.378605350698464,7.50650521887853e-08,1.3142178176516834e-06,up
gene-LOC142984080,117.99620609474702,-2.2116279397351017,0.4402598569034449,-5.375504423813143,7.636857678095912e-08,1.3347501082247426e-06,down
gene-LOC142974067,462.2298712015618,-1.9659344334544608,0.388874614204398,-5.374721148669636,7.670129143130096e-08,1.338273643827844e-06,down
gene-LOC142973042,479.4595596450905,2.1395205608776515,0.4260766307454447,5.36831562116231,7.947538273084301e-08,1.3843092688288647e-06,up
gene-Nipped-B,742.7824915647293,-2.0478203633145746,0.4066691357868464,-5.367733486988781,7.973225443416096e-08,1.386417582639661e-06,down
gene-LOC142983526,355.3489887051439,-2.80055037423848,0.5711913644986483,-5.363224774590488,8.174917364592414e-08,1.419071114632564e-06,down
gene-Spn,398.0442808678724,-2.3357307788534576,0.4700760810397089,-5.360502986917332,8.299055472112437e-08,1.4381741800314372e-06,down
gene-Stoml2,839.6641784481317,1.844953952680335,0.3636441703052946,5.35850759313299,8.391221069473168e-08,1.451681245018858e-06,up
gene-SOCS2-12,242.98961107924296,-2.293286719025221,0.4607049702072788,-5.357990721013537,8.415256112677637e-08,1.453375958411178e-06,down
gene-ATPsynCF6,10258.492131973244,3.2128522772007977,0.6574059199761855,5.355849775061773,8.515523969568903e-08,1.468208668199152e-06,up
gene-LOC142987494,846.9569201770374,2.620530516631284,0.5323969371115359,5.354861164932959,8.562213464010656e-08,1.4737691876417667e-06,up
gene-hts,1094.4000447427718,-2.213804226552728,0.4440858609210862,-5.354339888963659,8.586931683851887e-08,1.4755355504558283e-06,down
gene-LOC142976760,5314.783672096027,1.93192598981659,0.3833923177510785,5.352005400458007,8.698480220352333e-08,1.4921913883888446e-06,up
gene-LOC142979416,3574.660871707925,2.3478721287950464,0.4736779361713606,5.347788912642906,8.90352175569113e-08,1.5248027946365662e-06,up
gene-LOC142980293,420.5117087038813,7.623267362216353,1.6918684838050342,5.345288988362002,9.02729084464621e-08,1.5434096759012369e-06,up
gene-LOC142979021,330.1463421061956,-2.5085368078775194,0.5091567760025075,-5.344818008937996,9.05079436759724e-08,1.5448404366231606e-06,down
gene-Ptp69D,107.55508078920542,-1.5806198422289492,0.3085361649268038,-5.34371670347055,9.105984835837755e-08,1.5516658968179624e-06,down
gene-brat,663.0850394828152,-5.378985364954087,1.1534824185064565,-5.3402021130840245,9.284301572673769e-08,1.5794144358713528e-06,down
gene-RhoGAP71E,143.30363128343652,-2.9585073086226044,0.6079231487714382,-5.333869147125118,9.61418170170481e-08,1.6328111918352908e-06,down
gene-Meltrin,319.3564317521958,-3.337904363649471,0.6958769419217544,-5.330836030368644,9.776165863765053e-08,1.6575635377317255e-06,down
gene-Ubc10,4047.8375018932834,1.4917194576914654,0.2909938713366912,5.326704927876461,1.0001043357343703e-07,1.6928797603384271e-06,up
gene-BmDJ-1beta,3308.5225480091303,3.0630899699844854,0.634030862348899,5.326178024811635,1.0030082992384117e-07,1.6949843891268983e-06,up
gene-Eaf,389.3867166640766,-1.5659081021180727,0.3071324855779542,-5.323748882617221,1.0165021127348113e-07,1.7149482751544164e-06,down
gene-jar,4350.660033125795,-2.2286827667212044,0.4516270709069833,-5.321251070547562,1.030560561898122e-07,1.7357973028538174e-06,down
gene-Eph,244.7138486058034,-1.846618214998416,0.3676607808061232,-5.311181673254034,1.0891668540999369e-07,1.8309989758414668e-06,down
gene-LOC142982572,2915.292530115578,2.119539250142456,0.4268463004053308,5.310865418601487,1.0910588103213233e-07,1.8309989758414668e-06,up
gene-LOC142983213,23863.24758003804,4.529257354094651,0.966565055460248,5.310630813199328,1.0924643639536137e-07,1.8309989758414668e-06,up
gene-LOC142977414,4722.607379125208,-2.998019802657835,0.6235873574756023,-5.305280089060627,1.1250012071578722e-07,1.882440544501705e-06,down
gene-LOC142981266,3330.5103350102763,3.928602513866797,0.8339623975752584,5.302586592429863,1.1417327924946448e-07,1.9073104112917905e-06,up
gene-IP3K1,331.2271216589945,-2.390220954249063,0.4882718797744106,-5.301717640883548,1.1471817739592957e-07,1.9132817592814597e-06,down
gene-Aps,3944.8081586240346,2.08357476863096,0.4200914445420091,5.297919965995919,1.171292815949723e-07,1.950307630081374e-06,up
gene-LOC142972521,327.5607722800645,-1.7243212175115048,0.3428730301095985,-5.296986050072561,1.1772968538907249e-07,1.957112212974369e-06,down
gene-LOC142985319,3620.93384558468,1.6745118933148178,0.332527657045063,5.294582390518201,1.1928869827001972e-07,1.9798044605562463e-06,up
gene-Uba3,253.61551065757988,2.4417679787833726,0.4996387291453938,5.293571109168721,1.1995056849967054e-07,1.987557553045677e-06,up
gene-Mlc-c,11997.492858992577,1.7992552686671102,0.3594789245331329,5.289586094711507,1.2259346628473898e-07,2.0280575532712007e-06,up
gene-LOC142975641,153.8821471712989,-2.251029752450268,0.4582981337257952,-5.286326316712992,1.2479719285028305e-07,2.061173054082264e-06,down
gene-Ppib,19469.5847305876,1.477173273541683,0.2913339946062789,5.285399691879489,1.254305883900511e-07,2.068287585940633e-06,up
gene-Rho1,15364.454797781276,1.8279213323492125,0.3658407541767319,5.284243585180003,1.2622520851886588e-07,2.0780333925033293e-06,up
gene-LOC142981581,657.2785014191799,2.657071485489325,0.5491591309895105,5.283483102084714,1.267505601541827e-07,2.0833220088466067e-06,up
gene-kud,1521.901216456752,3.072904300309364,0.6430323400437441,5.28244996587087,1.2746765421981418e-07,2.0917401071087515e-06,up
gene-Noa36,788.8174156033301,1.6645461599612452,0.3306487092114117,5.282061867537781,1.277380439417042e-07,2.0928125433595104e-06,up
gene-LOC142974580,223.73660513591324,2.075190007463805,0.4200662175916246,5.281196442100175,1.2834298921799604e-07,2.0993539919039835e-06,up
gene-Dci,1057.546600256974,1.7407969097590534,0.3476121482957667,5.275526596390732,1.32375410162346e-07,2.161849298443305e-06,up
gene-eEF1gamma,15270.487632551774,1.4023558674077623,0.2755654529625319,5.270083966583276,1.3636136496442238e-07,2.2233873038208613e-06,up
gene-LOC142982347,2553.6717769780944,3.123655461075232,0.6563669412221963,5.267327966459279,1.3842377824261706e-07,2.253415477707165e-06,up
gene-Tsc1,47.69854156258392,-3.600553185402658,0.762381295251756,-5.26623830459125,1.3924750670869416e-07,2.263215447413441e-06,down
gene-LOC142981402,398.2476094332206,-2.24989152202755,0.4608782096991168,-5.264442096958527,1.4061570759415265e-07,2.2781976625611363e-06,down
gene-shi,1235.3688650203785,-3.1917110852138237,0.6733904712466111,-5.264716957530333,1.4040550234137573e-07,2.2781976625611363e-06,down
gene-osi,943.955664718891,2.583759708879179,0.5351243434304458,5.262920243879779,1.417850958732282e-07,2.291560913793125e-06,up
gene-LOC142979006,117.95402416450958,-3.760158995722926,0.8009257033149687,-5.262784915169031,1.418895363492951e-07,2.291560913793125e-06,down
gene-LOC142978607,281.43392091730635,-1.6349274861109886,0.3259459486507755,-5.260690885096607,1.4351512775206497e-07,2.314153094731954e-06,down
gene-LOC142975933,220.54416826811328,2.9765436937208403,0.6253769267207917,5.254566928387672,1.483731838856731e-07,2.388714649717769e-06,up
gene-LOC142974795,14202.9028199772,1.7729220618322648,0.3559927299045863,5.25310765474895,1.495540607014988e-07,2.398457550300948e-06,up
gene-Usp15-31,207.30493542372872,-1.7882557389109284,0.3604601182549546,-5.252948621824251,1.4968330161082625e-07,2.398457550300948e-06,down
gene-LOC142979516,801.1311639243723,-2.507037865554898,0.5199954475413465,-5.253421014585119,1.4929971906325378e-07,2.398457550300948e-06,down
gene-LOC142974285,333.06709243465986,-2.8127575182827096,0.5887861849573034,-5.251540014584849,1.5083275631195008e-07,2.4130876860126558e-06,down
gene-Dyrk3,431.73252467823016,-5.907645390863299,1.2979628631960107,-5.250895510881098,1.5136152773107478e-07,2.4177576111910483e-06,down
gene-Ythdf,1411.3431164646636,-1.7096096142516457,0.3430446809162725,-5.250117796456248,1.520019765488725e-07,2.424194022866159e-06,down
gene-NdufV3,2646.9722404037534,3.245381636504898,0.687547741112354,5.249615822229364,1.524167437923386e-07,2.4270166987338533e-06,up
gene-Stim,329.3006594421349,-2.5277628805382046,0.525076977763096,-5.2473575877808205,1.5429623628607477e-07,2.453117887495273e-06,down
gene-AGO1,509.7022997983979,-2.3583445048652965,0.4876076550191584,-5.245092380374296,1.562040404132358e-07,2.4795873102611164e-06,down
gene-TppII,281.106194699112,-2.3549937131646206,0.4864422785541941,-5.244551573826294,1.5666288078482893e-07,2.483009354302405e-06,down
gene-Prp31,485.03280491669005,1.1780155528796934,0.2303735352372702,5.241773677958826,1.590403684350778e-07,2.516783008708277e-06,up
gene-RpS3,27639.40842557708,2.08762220865262,0.4274703620492399,5.241015398933884,1.5969538656229882e-07,2.523236548980471e-06,up
gene-CycT,543.0223085789296,-2.135773383623195,0.4389676097725248,-5.231139521967877,1.684682923431194e-07,2.657737032374374e-06,down
gene-Nedd4,167.77063074243898,-3.979820459621545,0.8566952382409188,-5.228684721647522,1.707202070676692e-07,2.689106718425462e-06,down
gene-LOC142977243,32362.708513638296,4.219769774472689,0.9156931324600348,5.228058716580877,1.7129911455427797e-07,2.6940678925354622e-06,up
gene-lsn,910.0468171619564,1.6610837976073989,0.3335241773444052,5.227641813953761,1.716857038524183e-07,2.6959938141871285e-06,up
gene-LOC142979541,35.668085216362456,-5.141728444322036,1.0794331063317764,-5.226329607619512,1.729080122847059e-07,2.7110170221044435e-06,down
gene-mge,1486.0145316419246,1.5778603550452144,0.3159650762747958,5.222630891518937,1.7639878463168978e-07,2.757024684651698e-06,up
gene-LOC142985460,13981.041009513998,3.216628414297735,0.6678562477229447,5.222499942722394,1.7652361188859078e-07,2.757024684651698e-06,up
gene-Egfr,1109.7365698156211,-5.2985564804974175,1.1686264098874826,-5.222364614664208,1.766527034155198e-07,2.757024684651698e-06,down
gene-arr,345.5245136653141,-2.46584468678506,0.5142992601234555,-5.221130580023072,1.7783408653134665e-07,2.77122522324497e-06,down
gene-Bre1,167.46991460323463,-2.031317142164905,0.4152842178640489,-5.218386212757687,1.804888063708391e-07,2.8083067783950525e-06,down
gene-LOC142987248,521.927141615828,-2.0999861758193963,0.4320544322572954,-5.21729985628285,1.815502256358958e-07,2.816235794932505e-06,down
gene-upSET,468.5510976074734,-2.2745058848950963,0.47123897602406,-5.2174359060821285,1.814169690600351e-07,2.816235794932505e-06,down
gene-LOC142984822,108.27212854889773,1.9662333628787143,0.4029675872011027,5.2076509357778695,1.91246259182989e-07,2.962140466586903e-06,up
gene-nhr,301.5110359027611,-2.4918144140138394,0.5219198656819695,-5.2064844202068565,1.924518442057513e-07,2.9762969300122776e-06,down
gene-LOC142984779,111.40800732567608,-1.805249487786,0.3673117076879566,-5.202253592347563,1.9688631360455969e-07,3.0402702011524068e-06,down
