	ID-1	ID-2	ID-3	ID-5	ID-7	ID-8	ID-9	ID-10	ID-12	ID-14	ID-15	ID-16	ID-18
gene-LOC142983848	0.195756	0.088787	0.17605	0.148634	0	0.432056	0.101619	0.248709	0.882488	0.203993	0.453215	0.014315	1.045702
gene-LOC142983849	0	0.107725	0	0	0	0	0	0	0	0	0	0	0.163202
gene-LOC142983850	1.504714	1.481431	2.028942	2.731213	4.245446	24.372179	7.942152	7.803792	49.81952	37.496991	30.814116	17.288322	792.118312
gene-LOC142983851	1.194888	8.657556	5.113629	16.841781	14.577179	10.575187	48.223107	43.317644	37.323703	9.296813	7.171023	11.305514	18.971462
gene-LOC142983852	0.604093	0.492349	0.683985	0.302005	0	0.102588	0.077798	0.066155	0	0.088291	0	0.029661	0.877202
gene-LOC142983855	1.142381	0.03656	0	0.046586	0.56629	0	0.038587	0	0.583743	0	0.15051	0.096663	2.019741
gene-LOC142983856	0.655712	0	0	0	0.083851	0	0	0	0.611245	0.041395	0.89894	0	0.053029
gene-LOC142983857	0	0	0.028307	0	0	0	0	0	0	0	0	0	0
gene-LOC142983858	0.636346	2.008605	7.304539	1.297895	0.586296	0.712275	0.95919	1.735288	1.398693	2.845256	0.886611	1.326542	0.185953
gene-LOC142983859	208.350539	399.891462	517.414472	93.560172	253.878435	18.524153	67.755622	239.630985	42.490316	6.768457	8.977155	19.789915	21.099757
gene-LOC142983860	0.136642	0.245931	0.467557	0.027217	0	0	1.152997	0.099562	0.172177	0.275259	0.337603	0.219369	0.138341
gene-LOC142983861	0	0	0.173323	0	0.224032	0.34295	0.152012	0	0.283668	0.523925	0.95134	0	0
gene-LOC142983862	268.446775	100.043122	520.640122	250.291841	363.558633	519.951605	68.712829	382.125688	97.770996	51.214104	200.938788	56.064158	96.507212
gene-LOC142983864	0.554781	0.039668	0	0	0	0	0.21773	0.150218	1.069787	0.156291	0.852179	0.235333	0.048927
gene-LOC142983865	7.123492	2.908178	2.668164	10.498546	8.663008	18.754249	0.260171	0.35152	0.664227	0.286366	0.578178	0.679738	2.344799
gene-LOC142983868	40.337293	31.918102	105.225927	17.81704	31.745606	8.788929	43.538507	25.068363	20.549197	23.454755	23.946014	42.218836	7.9223
gene-LOC142983869	0	0.081985	0.394815	0	0	0	0	0	0.066898	0	0.247427	0	0
gene-LOC142983870	0.731549	0.128116	0.254869	1.247848	0.274096	0.107321	0.220705	0.31488	0.339144	0.228185	0.05693	0.22943	1.445396
gene-LOC142983873	55.407139	5.869901	9.523174	32.435571	2.371082	14.277327	19.785831	11.898735	11.414244	25.516935	10.508963	11.908907	0
gene-LOC142983874	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983875	182.924112	96.141816	231.502643	228.369557	540.255732	155.864872	56.967554	254.822015	59.93756	24.760758	149.571428	42.629301	68.302791
gene-LOC142983877	0	0	0	0	0	0	0	0	0	0	0	0	0.092657
gene-LOC142983878	26.876947	12.249587	147.476351	2.90758	32.873579	0.483163	3.494243	1.687366	8.243451	9.197244	22.091829	5.645287	0
gene-LOC142983879	1.453252	0.888797	2.763335	1.969253	0.42924	0.314868	1.032301	0.562206	0.659391	0.860186	0.499526	0.376824	1.391494
gene-LOC142983880	7.615546	6.152648	8.689651	6.166125	15.499091	25.189962	1.015338	1.121361	0.481193	0.434301	0.514538	0.388775	110.880747
gene-LOC142983882	0	0.033826	0	0	0	0	0	0	0	0	0.030448	0	0.010267
gene-LOC142983883	0.032003	0.566674	0.424844	0.961384	0.980947	0	0.306204	0.439403	0.192949	1.103819	0.260013	0.448988	13.953302
gene-LOC142983884	0.433949	0.291505	0.71484	0.215689	0.305449	0.060997	0.022759	0.052905	0.020813	0.054142	0.049248	0.04363	1.446044
gene-LOC142983885	7.948346	30.524216	82.428548	12.148463	76.2136	31.356954	11.366374	10.747873	76.968459	16.143833	13.48486	135.097135	287.363085
gene-LOC142983886	0.714847	0.109655	0.110315	0.192615	1.336722	0	0.079002	0.542575	0.726281	0.07112	0.669762	0	5.508115
gene-LOC142983887	0	0.029216	0.066378	0	0.218983	0	0	0	0	0.014359	0.026129	0	0.141645
gene-LOC142983888	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983889	0.319526	0.027513	0.672701	0.0352	0.330373	0	0	0	0.123628	0	0	0	0.134495
gene-LOC142983891	0	0	0	0	0	0	0	0	0	0	0.114299	0.459785	0
gene-LOC142983892	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983893	0	0	0	0	0	0	0	0.064976	0	0.045428	0	0	0
gene-LOC142983895	0.032655	0	0.039422	0.077435	0	0	0	0.053507	0.033484	0.052279	0	0.025957	0
gene-LOC142983896	0	1.393301	1.30236	1.38989	3.345236	0	2.205822	0.835033	0.043617	0.045978	0.482415	0.253261	0
gene-LOC142983897	0.166002	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983898	0.037098	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983899	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983900	7.151338	2.521257	34.361336	4.222935	48.568302	10.320474	16.002046	22.318787	11.865705	3.049396	2.978475	1.607734	7.947905
gene-LOC142983902	4.299203	1.935687	5.939726	3.853529	5.742041	3.663062	0.173468	0	0.106119	0.095307	0.014498	0	5.163784
gene-LOC142983905	5.479876	4.286255	13.307159	7.198975	25.084501	10.778432	0.918661	1.193746	0.646966	0.948762	1.221991	1.242223	12.588037
gene-LOC142983906	65.952323	44.304259	184.117376	129.178413	239.175121	36.706898	261.403979	154.708042	247.864627	358.684363	549.968834	382.506975	173.021414
gene-LOC142983907	0	0.007842	0	0.022763	0	0	0.035906	0	0.019554	0	0.035373	0	0.202934
gene-LOC142983909	0.112796	0.064454	0.426508	0.065192	0.192443	0.141031	0.018884	0.029612	0.023696	0.042286	0.033718	0.07599	0.610482
gene-LOC142983910	0.024328	0.015445	0.020432	0.015901	0.019083	0	0.001845	0	0.001312	0	0.006002	0.00459	0.312948
gene-LOC142983911	0.017845	0.038861	0.169926	0.045021	0.203975	0.009655	0	0	0.015244	0.004195	0.011132	0.015357	3.011877
gene-LOC142983913	0.512945	0.5919	1.338388	0.579928	0.686452	1.307537	0.138892	0	0.053962	0.134445	0.244258	0.208781	13.240889
gene-LOC142983914	0	0.084426	0	0.042424	0.40822	0	0	0	0	0	0.152656	0.0553	0
gene-LOC142983915	5.293192	4.434406	4.675245	3.242125	1.926896	0.28543	4.781916	3.178159	1.64901	1.341442	1.051533	1.864103	6.769501
gene-LOC142983916	1.943041	16.345325	43.971179	4.313725	23.755789	5.848655	2.153065	2.390641	30.282113	2.611167	1.678302	22.823317	129.323884
gene-LOC142983918	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983921	4.145038	1.695467	4.063517	5.835451	6.710299	9.56504	5.480765	7.364619	8.129589	7.039212	10.777815	10.167697	20.824416
gene-LOC142983922	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983923	0.3398	0.216278	0	0	7.0846	0	0.066847	0	0.023996	0.029476	0	0	29.168041
gene-LOC142983924	3.117768	2.008904	10.473816	11.038242	6.751116	3.719186	1.802873	1.359432	0.995896	3.340534	2.564546	1.794376	9.435331
gene-LOC142983925	23.247002	15.915428	38.958842	20.462973	11.738724	19.475169	52.218297	39.476131	66.229445	42.903956	38.156325	21.979687	5.12657
gene-LOC142983927	6.73801	2.600821	7.752414	7.307412	4.794842	2.241084	1.384327	1.033654	0.535924	0.913315	1.12245	1.19051	8.317437
gene-LOC142983930	2.363267	1.764803	9.710238	5.174236	8.32667	2.489524	1.210034	0.363791	0.405134	0.527397	0.292455	0.330481	4.921474
gene-LOC142983931	0.055725	0.052883	0.166254	0.612123	1.162187	0.429893	0	0	0.158357	0.20445	0	0.046826	1.224482
gene-LOC142983932	2.067773	2.627189	3.657498	1.663782	1.860694	1.284507	3.617885	3.105229	1.433417	1.789899	0.858494	0.468192	4.814201
gene-LOC142983933	0	0.028453	0	0	0	0	0	0	0	0	0	0	5.339566
gene-LOC142983934	0.026501	0.33125	0	0.22155	0.101004	0	0.026939	0.182775	0.067612	0.135398	0.013425	0.11064	4.516412
gene-LOC142983935	11.491584	6.58007	4.145121	15.15296	3.170305	5.900878	13.151925	10.064386	10.207333	25.356715	8.351857	8.030931	1.713339
gene-LOC142983936	1.02149	0.676567	0.817711	0.853623	2.534724	5.175168	0.382432	0.157881	0.224411	0.277688	0.345322	0.219016	13.299715
gene-LOC142983937	0.071365	0	0	0.299451	0	0	0.086058	0	0	0	0	0.288922	0
gene-LOC142983939	0	0.322868	0	0.071588	0	0	0	0	0	0.104415	0.516491	0	0
gene-LOC142983940	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983941	0.39608	0.108483	12.003186	0.167913	1.125873	0.1683	0.301131	0.398136	0.111213	0.106192	0.270411	0.209695	179.957998
gene-LOC142983942	4.728355	4.388971	10.240305	7.585209	4.176694	1.55525	8.378153	6.213295	4.454336	3.299852	2.301171	4.854039	5.708389
gene-LOC142983943	11.783513	2.917525	0	0.098717	1.39365	0	0	0.372417	4.199968	0	4.864578	0	43.599704
gene-LOC142983944	0.047672	0	0	0	0	0	0	0	0.017051	0	0	0	0
gene-LOC142983945	2.80307	1.689238	0.364278	0.751564	0.356255	1.025321	1.471367	1.253669	2.025085	1.476658	0.428092	0.175591	0
gene-LOC142983946	0.055064	0	0.12747	0.332159	0.334625	0	0	0	0.130964	0	0.267704	0	7.157185
gene-LOC142983947	0.022866	0.041774	0.126682	0.055649	0	0.369304	0.113059	0	0	0	0	0.018736	0.101982
gene-LOC142983948	9.503397	1.117988	0.054481	2.751893	1.006719	0	0.878851	1.310106	2.344291	0.140832	0.731374	0.355241	142.541181
gene-LOC142983949	0	0.029478	0.02422	0.28834	0	0	0.049504	0.038449	0.023512	0.044716	0.013764	0	2.574973
gene-LOC142983950	0	0.017302	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983951	1.388499	2.319671	9.07229	1.555603	4.02597	0.207028	1.886085	3.095949	1.126592	1.373639	1.230137	1.493149	5.836745
gene-LOC142983952	5.382368	12.532676	34.93118	6.412027	26.611941	3.347248	3.621523	2.330993	0.994219	2.391256	0.994133	1.464664	4.556029
gene-LOC142983953	0.517773	0	0.220362	0.624993	0	0.581796	0	0	0.219285	0.046055	0.585135	0.515906	0
gene-LOC142983954	0.522147	0.113348	0	0.120736	0	0.732394	0.740513	0.226784	0.104275	1.724511	0	0.204366	0
gene-LOC142983955	0.006735	0.022725	0	0.008315	0	0	0	0	0	0	0.01567	0	0.117191
gene-LOC142983958	0.013098	0.07093	0.029831	0.151608	0.144187	0	0	0.265943	0.063831	0.091236	0.026533	0	0.136978
gene-LOC142983959	0	0.114387	0.082932	0.571869	0	0	0	0.679462	0.171488	0.22005	0.146164	0.278281	0
gene-LOC142983960	4.720303	3.821708	2.820492	4.734176	2.243265	2.216736	13.031695	22.736015	13.809813	16.442903	9.181944	6.93938	2.532221
gene-LOC142983961	49.564681	13.489421	1.483568	11.555947	5.731711	18.918866	35.144615	88.47049	174.168443	38.861115	105.77184	103.477009	4.314525
gene-LOC142983962	0.025081	0.051497	0.203303	0.045349	0	0	0	0	0	0	0	0.009979	0.266417
gene-LOC142983963	14.993485	0.959127	0.151335	0.088312	1.329525	0.393086	0	0.041866	4.277554	0	0.79198	0	1.279617
gene-LOC142983965	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983967	88.977727	43.451639	62.018155	134.077569	43.318226	19.404204	2.504269	2.973614	2.397613	3.917702	4.807369	3.662808	15.399107
gene-LOC142983968	79.498221	14.482176	19.855332	107.780779	8.259307	31.310387	72.917638	45.181723	115.982824	68.930035	138.985759	131.877784	30.010238
gene-LOC142983970	0.419032	0	0	0.16413	0	0	0.751165	0.148072	0.733109	1.54489	0.547211	0.106037	0.376784
gene-LOC142983971	21.585293	14.302409	25.134299	25.494155	8.802534	3.220219	31.908865	26.129763	9.731315	16.998316	10.968973	29.31743	3.893054
gene-LOC142983973	0.885223	0.512782	1.272791	1.398151	0.902604	0.825045	0.491321	0.686342	0.263709	0.304421	0.534737	0.548241	0.248729
gene-LOC142983974	1.922643	0	0	0	0	0	0	0.085592	1.941358	0	28.427954	0.02089	1.423457
gene-LOC142983977	2.615283	1.417256	3.578625	9.970992	1.974098	2.730675	1.78776	0.853893	1.186481	1.629754	2.191386	1.981468	9.555548
gene-LOC142983979	2.058116	4.448249	0.643272	0	0	0	0.164537	0.328328	0.666715	0.112468	0.902466	0	16.426575
gene-LOC142983980	213.149769	161.504497	37.287411	28.832296	16.6158	82.286962	51.792819	46.473638	97.341457	24.740071	44.735869	53.517716	1.973101
gene-LOC142983981	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983982	73.371413	115.069896	241.021542	15.824428	105.999415	26.014779	75.315467	122.626201	115.927638	63.996903	114.508577	112.03145	0.29747
gene-LOC142983984	64.87751	38.825478	179.572522	22.161925	109.879728	9.302853	25.004562	16.152721	21.548393	9.290565	35.756324	19.713968	0.116783
gene-LOC142983985	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983986	0.326721	0.618403	1.7805	0.294119	0.83004	0	0.27093	0.432181	0.582085	0.126163	0.361333	0.06874	15.47595
gene-LOC142983987	0.131571	0.26361	0.741445	0.133812	0.054678	0	0	0.018555	0	0.079658	0.047274	0.053725	0.176782
gene-LOC142983988	36.806285	10.012046	17.008684	27.260324	13.179269	34.181065	122.283263	37.401474	118.686325	41.525935	139.299275	205.843601	0
gene-LOC142983989	0	0.072332	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983990	0.058831	0.168557	0.043473	0	1.582062	0	0	0	0	0.05466	0	0	2.10058
gene-LOC142983991	0.096509	0.419186	1.38741	0.586669	0.297917	1.202696	0	0.136261	0	0.050009	0	0	3.006443
gene-LOC142983992	0	0	0.054808	0	0	0	0	0	0	0	0	0	1.710466
gene-LOC142983993	0.061219	0.114132	0.042205	0.037033	0	2.436769	0	0	0.172889	0	0.221976	0	0.879746
gene-LOC142983994	0	0.05312	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983995	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142983996	0	0	0.183981	0	0	0	0	0	0	0	0	0	0
gene-LOC142983997	0	0.031694	0	0	0	0.414715	0	0	0	0	0.21996	0	0
gene-LOC142983998	0.133864	0.242161	0.377393	0.163012	0	0	0	0	0.092546	0.235437	0	0.803165	0
gene-LOC142983999	0	0	0	0	0	0	0	0	0	0	0	0	0.996607
gene-LOC142984000	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984001	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984003	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984004	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984005	0.071766	0.258794	0.384169	0.430848	2.094836	0.899089	0.105872	0.040589	0.226402	0	0.056584	0.207054	0.238227
gene-LOC142984006	0	0.031604	0	0.084503	0	0	0	0	0.024698	0	0	0.087162	0.038672
gene-LOC142984007	66.027157	2.606908	0.059402	0.017083	0.876067	0.014929	0	0.05621	0.627299	0.004327	1.177375	0	4.54938
gene-LOC142984008	0	0	0	0.191553	0.769235	0	0.480757	0.820694	0.11364	0	0.196353	0	0.181108
gene-LOC142984009	0	0	0	0	0	0	0.210293	0	0	0	0	0	0
gene-LOC142984010	0	0.048284	0.389139	0.064246	0.402826	0	0.525853	0	0.222361	0	0.12563	0	0
gene-LOC142984011	0.873484	0.283373	0.152941	0.105344	0.236153	0	0.085937	0	0.344588	0.252846	0.022725	0.165857	0
gene-LOC142984012	0	0.025607	0	0	0	0	0	0	0.058593	0	0	0	2.109293
gene-LOC142984013	0	0.049147	0.036478	0	0	0	0	0	0	0	0	0	0.152638
gene-LOC142984014	0.03851	0	0.096833	0.156009	0	0	0	0	0	0	0	0	0
gene-LOC142984015	0.372672	0.322172	0	0	0	0	0	0	0	0.943302	0	1.301196	24.955132
gene-LOC142984017	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984019	0.045668	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984021	0.005896	0.09044	0.050513	0.028004	0.035233	0	0.01095	0	0.01615	0.013889	0.012614	0.028082	0.116683
gene-LOC142984023	305.16866	17.902846	39.723728	67.828281	620.039003	413.793537	651.028434	80.767628	2060.70433	863.677347	2872.338213	1391.626083	0
gene-LOC142984024	11.923651	0.854378	0	0.017002	0.785985	0.167432	0	0	0.31125	0.032634	7.456272	0	7.043051
gene-LOC142984025	0.034193	0	0	0.020019	0	0	0	0	0	0	0.006005	0	0
gene-LOC142984026	7.765581	4.594183	5.49656	3.804494	7.275412	2.12977	1.0381	0.441649	0.267992	1.203749	0.818917	1.125713	1.759344
gene-LOC142984027	0.532212	0.521491	0.92787	0.808619	1.202955	0.186055	0.172132	0.309371	0.300705	0.304328	0.805201	0.159716	0.214477
gene-LOC142984028	0.050316	0.564036	0.234777	0.913221	0.125171	0.895846	1.190333	0.57014	2.107063	2.430653	4.537839	1.085767	0.529804
gene-LOC142984029	0.055939	0	0.016881	0	0	0	0	0.045828	0.009528	0.022305	0.030544	0.055231	0
gene-LOC142984030	0.261412	0.131285	0.433514	0.086078	0	0.419815	0	0	0.010092	0	0.005906	0	0.334109
gene-LOC142984031	0.530198	1.166571	7.202537	0.434155	2.281474	0.369854	0.238735	0.340827	0.11646	0.207387	0.118535	0.269773	3.200321
gene-LOC142984032	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984034	0.099524	0.068037	0.351871	0.033878	1.397441	1.053011	0.061012	0	0.007913	0.005715	0.03172	0.032645	7.317602
gene-LOC142984037	0.843447	8.210922	32.247369	3.032709	72.877172	1.44645	0.157778	0.808141	0.188675	0.888506	0.872362	1.34715	9.725507
gene-LOC142984039	1.143915	0.947027	1.520332	1.555071	4.76994	4.899239	0.483665	0.527778	0.447559	0.279792	0.291245	0.251305	1.919108
gene-LOC142984049	7.561429	6.471611	7.609523	14.491399	7.664683	4.728048	6.93446	4.806321	3.454419	6.516301	3.470671	4.211895	21.28137
gene-LOC142984055	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984056	0	0.190951	0	0	0	0	0	0	0	0	0	0	75.980951
gene-LOC142984057	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984058	0.72271	0.348225	0.864666	0.514586	0.818528	0.578744	0.283582	0.420983	0.078913	0.679945	0.686156	0.74522	0.14273
gene-LOC142984059	0.035816	0.033628	0.120819	0.044336	0	0	0	0	0	0	0	0.073853	0.064288
gene-LOC142984060	0	0	0	0	0	0	0	0	0.027618	0	0	0	0
gene-LOC142984062	0.025462	0	0.139065	0.03089	0	0	0	0	0.008939	0	0	0.010512	0
gene-LOC142984063	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984064	0.066279	0	0.167275	0	0	0	0	0	0	0	0	0	0.343986
gene-LOC142984065	0	0.064197	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984066	0.02597	0.281203	0	0	0.050946	0	0	0	0	0	0	0	0.261707
gene-LOC142984067	0	0.121184	0	0	0.352952	0	0	0	0	0	0	0	2.334725
gene-LOC142984068	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984069	0	0	0.077416	0.28706	0	0	0	0	0.208232	0.202069	0	0.097892	0.254523
gene-LOC142984070	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984071	0	0	0	0	0	0	0	0	0	0	0	0.090259	0
gene-LOC142984072	2.397373	3.872244	2.071968	2.380786	2.925081	0.631133	7.404946	5.11245	0	1.923858	5.880962	7.368901	1.836095
gene-LOC142984073	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984074	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984075	0.046349	0	0.188852	0.395748	0	0.711542	0.138995	0	0	0	3.919734	2.806238	0
gene-LOC142984076	0.065754	0.040161	0.089201	0	0	0	0	0.025018	0	0.117646	0	0	0.099787
gene-LOC142984077	0	0	0	0	0.639632	0	0	0	0	0	0	0	0
gene-LOC142984078	10.964252	6.776305	21.604369	13.600146	25.186238	4.962755	0.436535	0.33577	0.337238	0.495347	0.664951	0.835953	26.687479
gene-LOC142984080	2.318222	1.299426	3.580805	1.844029	2.444243	0.69781	0.400395	0.164027	0.163372	0.127616	0.1746	0.186706	2.616499
gene-LOC142984082	1.262231	0.492763	1.954185	1.053257	1.233434	0.77072	0.257578	0.199788	0.132283	0.264557	0.298128	0.061665	1.704939
gene-LOC142984083	0.095337	0.15553	0.348687	0	2.112975	0	0	0	0	0	0	0.050256	0
gene-LOC142984086	28.791256	15.340283	42.491758	8.955795	26.53776	5.135322	9.986107	3.835434	5.563193	4.650197	7.728505	4.359676	10.62197
gene-LOC142984090	2.746812	0.485309	3.001523	3.544635	2.831286	1.837353	0.26843	0.090628	0.122656	0.516119	0.425361	0.302228	9.848113
gene-LOC142984091	9.738499	23.688749	81.174403	7.252043	33.579211	0.756067	2.289412	2.545245	0.86085	1.412223	0.747786	0.851946	6.112241
gene-LOC142984095	19.840843	25.572302	82.37939	42.116613	52.94887	10.486015	43.096924	36.259032	31.376912	26.160312	33.432501	52.996564	25.136844
gene-LOC142984096	41.107951	28.321518	71.429482	89.226063	54.333259	26.084401	101.860456	68.745706	77.926104	76.6075	53.660858	58.402497	163.92975
gene-LOC142984098	22.740399	5.493331	12.035008	27.763686	1.011812	8.297254	20.235905	16.677233	13.506701	13.920255	12.973313	11.634963	26.084199
gene-LOC142984099	17.888255	9.163992	9.341461	32.918292	1.136242	9.279584	17.899087	8.655527	14.94203	15.848826	16.015566	11.347678	15.874602
gene-LOC142984102	0.579577	0.750069	2.487718	2.963816	1.047128	1.108192	0.516761	1.000663	0.172077	0.129334	0.386921	0.297628	2.518643
gene-LOC142984103	0.033141	0.077837	0.116094	0	0	0	0.010001	0	0	0.07585	0.015413	0.042935	0.262547
gene-LOC142984104	4.261307	0	0	0	0	0	0	0	0.358213	0	0	0	0
gene-LOC142984108	5.129667	1.658867	4.752988	4.912932	2.842744	2.719067	0.535351	0.460852	0.359122	0.96332	0.854685	0.938478	12.818709
gene-LOC142984110	6.452686	3.939278	6.415055	9.850404	3.385957	6.39111	0	0	0.215519	0	0	0	4.026124
gene-LOC142984111	3.752951	2.361836	3.047701	3.614358	1.381422	0.288945	2.575741	1.122267	0.468256	1.547687	0.299351	0.389414	1.812723
gene-LOC142984112	1.131432	2.043711	3.160404	1.264734	1.924497	0	2.904919	2.270403	0.566546	1.115781	1.034959	1.541897	1.614253
gene-LOC142984113	1.616732	1.513533	3.109662	1.015652	1.601634	11.649411	2.135094	1.122364	1.143674	0.415882	0.616918	0.607504	13.098351
gene-LOC142984115	0	0.022087	0.11797	0.075324	0	0	0	0	0	0	0	0	1.449143
gene-LOC142984116	0.061665	0	0	0.489636	0.797321	0	0	0.511424	0.048176	0.130035	0	0	0.900031
gene-LOC142984120	7.529766	3.768183	5.6799	8.55315	2.38676	1.611346	4.736602	2.930446	3.463138	3.867536	5.610357	4.835268	4.440506
gene-LOC142984121	4.749447	2.176413	3.604472	5.631665	6.407862	4.47145	2.92128	0.800395	1.194581	2.382598	3.71336	2.019014	24.706924
gene-LOC142984122	0.009919	0.070671	0.130634	0	0	0	0	0	0.00691	0	0	0	0.043444
gene-LOC142984123	0.099257	0.006324	0.385951	0.019216	0.08347	0.042701	0	0	0	0.025141	0.074128	0.012875	3.170273
gene-LOC142984126	12.449858	27.139936	39.144026	20.609276	64.430516	5.026528	5.281379	5.078771	2.990764	2.902612	4.065432	2.64278	3.933059
gene-LOC142984129	0.061281	0.101534	0	0.036571	0	0	0	0	0	0	0	0	0
gene-LOC142984130	4.076883	2.304606	9.879495	6.612862	7.005603	1.897951	2.082158	1.210161	1.155843	2.49263	1.148126	1.716429	9.325598
gene-LOC142984131	2.035421	2.38235	5.038125	2.789818	3.042189	0.743993	1.115653	0.942247	0.472002	0.621491	0.419911	0.392209	2.732031
gene-LOC142984132	6.541388	4.89193	12.132515	9.768582	9.028248	3.611664	7.246863	6.733953	6.550927	6.216319	5.054831	6.512841	15.368922
gene-LOC142984133	28.67161	42.703606	79.22061	36.361166	40.724855	6.866868	44.574754	45.931662	34.639685	35.907709	22.583119	40.472688	61.492727
gene-LOC142984134	5.471165	2.195732	2.653115	4.04011	1.991842	1.764405	0.940333	0.399064	0.416286	1.127994	0.902774	0.520896	1.656006
gene-LOC142984135	89.733226	98.354943	107.875534	78.363569	141.371669	33.949132	40.633142	35.346262	23.803084	13.644312	18.650467	28.606975	96.833141
gene-LOC142984139	9.909184	3.812875	10.625028	15.299946	1.907168	10.988694	3.007602	1.069446	1.03854	1.644571	1.784019	1.301769	12.157345
gene-LOC142984141	32.129678	34.275012	59.208611	51.276931	12.247371	5.527454	52.760781	54.929586	34.680491	26.997727	24.791498	52.71871	3.801388
gene-LOC142984143	0.094433	0	0.025793	0	0.201433	0	0.064206	0	0	0	0	0	0.106737
gene-LOC142984147	9.336426	9.080372	23.063847	9.602351	10.873335	4.209872	3.678044	2.670333	1.950804	2.895846	2.287227	2.172419	16.789244
gene-LOC142984148	0	0	0	0	0	0	0	0	0.325939	0	2.017013	0	0
gene-LOC142984149	0.006348	0.026931	0.048228	0	0.062603	0	0	0	0	0	0	0	2.727443
gene-LOC142984152	2.674421	2.851048	14.344964	3.459797	18.785354	0.61029	1.688155	2.730082	1.333168	3.185232	3.576558	2.209373	1.998812
gene-LOC142984154	1.382987	1.178869	3.063088	2.008543	0.862225	0.543346	1.248667	0.355098	0.27425	0.694395	0.381554	0.595267	0.740015
gene-LOC142984155	1.184935	0.402907	1.266087	1.230697	0.342357	0.386414	0.359585	0.140912	0.195305	0.413986	0.049584	0.085117	1.154633
gene-LOC142984156	6.696692	3.142367	2.991713	13.954048	2.162873	4.805298	3.506548	1.181965	0.947503	2.036276	1.644111	2.15832	2.422733
gene-LOC142984157	0.031545	0.02959	0.262058	0	0	0	0	0	0	0	0.101901	0	0.256338
gene-LOC142984158	8.417498	2.65259	4.165103	5.413255	2.051003	6.909756	8.691695	5.185059	13.054606	6.480421	13.905474	13.86507	4.721122
gene-LOC142984159	29.137613	55.629612	44.55254	99.222803	9.458519	17.279897	59.665168	80.354465	19.146603	52.217505	32.165507	47.41356	0
gene-LOC142984160	0.422613	0.478168	0.19661	1.308289	0	1.436886	0.37573	0.644299	1.45696	0.08445	0.189433	0	8.209641
gene-LOC142984161	0	0	0	0	0	0	0	0	0	0	0.039447	0.15248	0.525671
gene-LOC142984163	0	0	0	0	0	0	0	0	0	0	0.029639	0	0.041611
gene-LOC142984164	3.808731	4.087488	10.316037	27.019836	11.452849	6.972002	12.587862	17.054635	10.770547	11.699462	13.419981	16.273307	42.171249
gene-LOC142984165	0.08627	0	0.093821	0.416811	0.327931	13.527088	1.07358	0.783351	4.358725	1.435815	2.844723	0.071414	0
gene-LOC142984167	31.655343	25.367298	6.935162	49.535792	20.816469	26.57333	20.035866	10.789763	14.687426	16.381332	18.069094	20.575281	27.925818
gene-LOC142984169	0.411165	0.223876	1.768414	0.515027	2.889627	1.127287	0.143472	0.076157	0.090753	0.129694	0.191596	0.049033	22.022179
gene-LOC142984170	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142984171	0	0.147005	0	0.175698	0	0	0	0	0	0	0	0	0
gene-LOC142984172	0	0.043597	0.257372	0	0	0.362834	0	0	0	0	0	0	0
gene-LOC142984173	0.181461	0.222883	0.660533	0.071283	0	1.290827	0	0.644213	0.080122	0	0.081112	0	1.983897
gene-LOC142984174	0.034602	0.095579	0.422794	0.084306	0.362654	0	0.17278	0	0	0	0	0.028484	0
