pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF25569.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF04281.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF12740.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF04142.22,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF18854.7,1,1,inf,0.35189723654187444,0.5111401667074547
PF23609.2,68,30,1.4572989076464746,0.07948726088840445,0.5111401667074547
PF23320.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF09088.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF10267.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF12457.14,1,1,inf,0.35189723654187444,0.5111401667074547
PF16121.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF06544.19,2,2,inf,0.12381238976705741,0.5111401667074547
PF10280.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF24548.2,8,4,1.8425480769230769,0.29762668939335046,0.5111401667074547
PF06818.21,1,1,inf,0.35189723654187444,0.5111401667074547
PF00766.26,1,1,inf,0.35189723654187444,0.5111401667074547
PF17170.11,5,3,2.763878875270368,0.23808346304866582,0.5111401667074547
PF21033.5,8,4,1.8425480769230769,0.29762668939335046,0.5111401667074547
PF21672.3,3,3,inf,0.04355567291103821,0.5111401667074547
PF11265.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF16278.12,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF21223.4,1,1,inf,0.35189723654187444,0.5111401667074547
PF18336.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF16099.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF03016.21,3,3,inf,0.04355567291103821,0.5111401667074547
PF04928.23,1,1,inf,0.35189723654187444,0.5111401667074547
PF25476.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF23118.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF23323.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF25828.1,1,1,inf,0.35189723654187444,0.5111401667074547
PF02668.23,2,2,inf,0.12381238976705741,0.5111401667074547
PF04004.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF14225.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF00620.33,24,14,2.583759036144578,0.017170900891189864,0.5111401667074547
PF05193.27,7,4,2.457051282051282,0.20292253202660956,0.5111401667074547
PF21369.4,1,1,inf,0.35189723654187444,0.5111401667074547
PF05011.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF23113.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF05018.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF00786.34,4,3,5.528478731074261,0.12826280449719676,0.5111401667074547
PF21362.4,7,5,4.60867997114691,0.05682660650885887,0.5111401667074547
PF10469.16,1,1,inf,0.35189723654187444,0.5111401667074547
PF01096.24,4,4,inf,0.01531996238231868,0.5111401667074547
PF01381.29,1,1,inf,0.35189723654187444,0.5111401667074547
PF01015.24,1,1,inf,0.35189723654187444,0.5111401667074547
PF24492.2,6,5,9.21856215436403,0.022853975186092897,0.5111401667074547
PF06148.18,1,1,inf,0.35189723654187444,0.5111401667074547
