Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,go_id,go_name
gs_ind_0,GO:0051146_striated muscle cell differentiation,14/190,6.264516077881503e-05,0.008545191462485238,3.8788790550091203,37.53988505978072,gene-wupA;gene-Prm;gene-bent;gene-Obsc;gene-Nacalpha;gene-LOC142986440;gene-Csk;gene-sgg;gene-LOC142974453;gene-Stim;gene-Mp20;gene-TpnT;gene-Mlc2;gene-Mhc,GO:0051146,striated muscle cell differentiation
gs_ind_0,GO:0051147_regulation of muscle cell differentiation,9/95,0.0002034478808713537,0.01973444444452131,5.120414121399008,43.52403565523108,gene-Prm;gene-bent;gene-Nacalpha;gene-sgg;gene-LOC142974453;gene-Tm2;gene-Pax;gene-Mp20;gene-yps,GO:0051147,regulation of muscle cell differentiation
gs_ind_0,GO:0051153_regulation of striated muscle cell differentiation,9/67,1.2501594815686744e-05,0.0020988254373258707,7.589656906086926,85.68460300265036,gene-Prm;gene-bent;gene-Nacalpha;gene-sgg;gene-Tm2;gene-LOC142974453;gene-Pax;gene-Mp20;gene-yps,GO:0051153,regulation of striated muscle cell differentiation
gs_ind_0,GO:0051155_positive regulation of striated muscle cell differentiation,5/33,0.0006472596301815602,0.042807398268825916,8.898378681234023,65.33868628185482,gene-Prm;gene-bent;gene-sgg;gene-LOC142974453;gene-Tm2,GO:0051155,positive regulation of striated muscle cell differentiation
gs_ind_0,GO:0055001_muscle cell development,11/130,0.00011361421063653296,0.01377572303967962,4.5104174688331575,40.96677761106228,gene-wupA;gene-Prm;gene-bent;gene-Obsc;gene-Nacalpha;gene-LOC142986440;gene-Csk;gene-LOC142974453;gene-TpnT;gene-Mlc2;gene-Mhc,GO:0055001,muscle cell development
gs_ind_0,GO:0055002_striated muscle cell development,11/121,5.9179289112344535e-05,0.008429437786617781,4.881612673384597,47.52220122289913,gene-wupA;gene-Prm;gene-bent;gene-Obsc;gene-Nacalpha;gene-LOC142986440;gene-Csk;gene-LOC142974453;gene-TpnT;gene-Mlc2;gene-Mhc,GO:0055002,striated muscle cell development
gs_ind_0,GO:0060298_positive regulation of sarcomere organization,3/9,0.0007546410926292852,0.04728439328696861,24.678598629093678,177.42106670749104,gene-Tm2;gene-Prm;gene-bent,GO:0060298,positive regulation of sarcomere organization
gs_ind_0,GO:0061061_muscle structure development,22/415,9.245686290670335e-05,0.011706400891605113,2.7390899765732772,25.442772334715446,gene-wupA;gene-Obsc;gene-Csk;gene-sgg;gene-LOC142987482;gene-TpnT;gene-Zasp66;gene-LOC142977753;gene-bent;gene-Pax;gene-LOC142986440;gene-Stim;gene-LOC142986780;gene-Mp20;gene-LOC142983795;gene-Prm;gene-Nacalpha;gene-LOC142974453;gene-LOC142980898;gene-Pdp1;gene-Mlc2;gene-Mhc,GO:0061061,muscle structure development
gs_ind_0,GO:0070288_ferritin complex,2/2,0.0004626162368828263,0.033103604491697323,228.37278106508876,1753.5861392126849,gene-Fer1HCH;gene-Fer2LCH,GO:0070288,ferritin complex
gs_ind_0,GO:0070972_protein localization to endoplasmic reticulum,8/82,0.00037504809381176153,0.032741698589766784,5.303409938309267,41.83571748658276,gene-RpL12;gene-RpS2;gene-PPP1R15;gene-RpL4;gene-sta;gene-Spase22-23;gene-RpL18A;gene-RpS20,GO:0070972,protein localization to endoplasmic reticulum
